x_coord,y_coord,Brightness,Total_Pixel_Count,Pixel_Std,Eccentricity,Area,Error
2081,1278,18.23801422717807,25,1514.854448453712,0.6826482009408384,25,0.31784014751970446
778,1291,19.150918163114255,368,83998.07359036357,0.4248116688095109,368,1.1281681039158793
2011,1284,17.318631543047022,13,307.69230769230774,0.5111611212207827,13,0.11844958001140149
2135,1284,17.054578477501337,28,1573.0835441052373,0.7444146952905104,28,0.275523525804222
1788,1285,19.128641310775848,14,1016.6220576808598,0.8034104706539594,14,0.400407657256986
2158,1289,18.401306268771595,27,949.8249062525803,0.5984498466329768,27,0.18676289752159556
1539,1288,16.971410009392653,23,890.3388195572438,0.31215976576352295,23,0.18951130841664865
1019,1291,16.3984605382135,48,1675.713726462714,0.4792061386500627,48,0.16460578664507097
2056,1291,16.895537485097996,31,1111.4576867276846,0.5077392051769516,31,0.17454246764702291
334,1295,19.632525723510764,36,713.6672807788802,0.870675618395679,36,0.1122935534248016
706,1297,18.07498076394938,104,6372.898699402042,0.5620668349847167,104,0.3143703762190138
84,1325,17.86953266627492,861,14861.1004767821,0.784679075943774,861,0.08657369722674058
1660,1302,17.51212731604999,49,2937.44726219197,0.6608629562604224,49,0.30050092555196894
2062,1305,18.54728367464303,86,7041.20262049659,0.39638286203171474,86,0.4312178305343538
937,1303,14.452926124471535,19,768.4931473029045,0.5537488668717226,19,0.1687733579263258
2092,1312,18.071767337256915,277,6167.058970940177,0.422485326219643,277,0.11430897969609197
15,1311,17.50426740079365,117,1733.1588441987062,0.6161587499390986,117,0.07459564503351311
1095,1307,18.120091388042262,15,711.6178749862878,0.4057636961641156,15,0.24806334868732746
2220,1307,16.29406806032342,10,1417.9210133149168,0.8610610802815148,10,0.6662927612145927
212,1309,19.793875751084602,19,747.5537205425125,0.8384001899439278,19,0.22489528781335227
588,1308,18.143157725126503,14,717.5639059928205,0.847611081428836,14,0.2683972111550239
1250,1309,16.72507494598367,19,1472.5747703575626,0.6314714268250088,19,0.3732050883850549
2118,1312,15.403565645271676,82,2732.9602962655185,0.4039273221964088,82,0.14728926270038223
2264,1311,13.84910343182936,16,642.4744644731027,0.8285391521212258,16,0.16034483629412294
948,1315,18.447983431674274,70,2007.5495266719613,0.4643657627065713,70,0.15189271160180404
2019,1316,18.74406013433053,77,4171.34123568227,0.6498430917876622,77,0.29018765272451685
44,1323,17.371905946393138,267,8157.429159549193,0.5396146602626224,267,0.15010294837975927
166,1321,18.745532454915963,174,15903.522752398441,0.5015575111868267,174,0.47805826419659114
1199,1319,18.211889752479216,63,2577.8315343523,0.6598329055359214,63,0.21366823094888232
308,1324,16.510514019169953,170,5367.090414327948,0.6690554012308093,170,0.14830896736343627
384,1320,14.698702404074588,43,1692.7197530157982,0.7204055586543356,43,0.1663632187264913
710,1326,19.72927198127469,14,387.03477668983044,0.7336121858607355,14,0.15767560864635288
3,1335,17.250213993745746,162,47420.88324417175,0.8589392844741244,162,1.3626678034182365
422,1326,17.951345493852802,25,846.4136104765802,0.8235166152923895,25,0.17533797791712658
438,1327,16.64641865271291,17,405.92497644908514,0.6812389024132135,17,0.11485971612381608
1662,1328,17.757824336881328,64,7728.152168371169,0.5391971259585066,64,0.6063445233313175
1081,1328,16.62608522910146,18,817.1011693711216,0.3799455153951228,18,0.2177602936999124
1168,1332,19.031873749669707,117,18888.145013778067,0.3599391710103242,117,0.8502027876807893
1451,1330,17.248052327641155,68,5993.4802740851455,0.3723277726751098,68,0.4327939369250457
1865,1334,16.65050589941521,126,2053.2621882031194,0.8670310754389641,126,0.07790576474519462
2170,1329,11.39146569233549,26,1089.9011952395572,0.7788840235911925,26,0.13763424206111344
1839,1330,14.503239066902623,20,1316.8523075880605,0.6011622767425168,20,0.2747766211946023
2130,1330,14.845880075935055,13,895.6832703082375,0.7642262260670848,13,0.295375325803399
230,1332,19.55210001153329,26,997.4227143021744,0.6477449912960834,26,0.2163923200085563
847,1338,18.466959431037623,25,1521.189008637651,0.47113236678425785,25,0.32351823877662433
2287,1339,10.125784269868578,16,783.9951769622055,0.6531910279817552,16,0.14316362248718206
1875,1343,15.980024329300026,62,6638.915989458555,0.4931624515474431,62,0.4852603271891442
2005,1344,18.959754439907883,124,9529.97062642266,0.5373487425381854,124,0.41211935948075923
698,1344,15.93113810195677,48,1927.5235983567675,0.6023929071499198,48,0.18389132536590844
993,1345,11.496450944777743,132,6906.770776042936,0.6955640981362288,132,0.1708914635646414
2092,1343,16.903550188663033,40,1422.4538656842267,0.6394412976502927,40,0.17301950283982925
285,1344,15.808001475453015,35,1782.051099842252,0.5949333909872632,35,0.23140785318754506
505,1365,18.94361028166493,1422,511352.5782430373,0.49751362781799574,1422,1.3600070814529848
592,1348,17.807802006116322,12,334.16562759605705,0.3890525793913288,12,0.1434055170011612
125,1352,18.46259743670018,124,4101.015314882795,0.6207022171506362,124,0.17434735467389226
1740,1352,15.67839963013004,97,3675.81074771156,0.4305160023851541,97,0.16972108147363058
1804,1349,16.498882008192567,19,1461.0169872794477,0.44622584327971115,19,0.36543436297755694
375,1360,15.045860723728044,314,14281.911555794377,0.45003330181335793,314,0.19195020897016488
336,1352,16.92079943318241,21,886.0470445068734,0.46318536638136826,21,0.20594264187451722
160,1352,19.13436849908062,18,886.8205101845303,0.8552783402879227,18,0.2721226235132139
1525,1355,16.926357113074612,28,1459.3601827023865,0.7001361453731058,28,0.2539989471473034
2070,1359,18.59941210250148,116,14021.640209818639,0.5390709385412238,116,0.6305988998501381
859,1357,13.36688953897396,39,1520.2555236968237,0.7504792941236406,39,0.14985279267493898
1450,1368,17.39283673213346,283,22374.428060354556,0.4418419177771719,283,0.38031696851427754
1880,1363,14.606903098509822,13,547.5064507468998,0.7758626149379382,13,0.17770361905317317
551,1366,17.879309037738693,24,1121.7468396310383,0.7380502662327287,24,0.24072566053975922
700,1370,18.360988212189298,133,7771.95980108969,0.6356697319357857,133,0.3036233779937507
177,1367,18.46651921259681,17,917.1567317466712,0.44972957444004685,17,0.2873596838725191
271,1371,15.425415321299317,41,699.8257622872823,0.8558954488741469,41,0.07605291623216677
1575,1369,18.98731081839771,20,1128.4834956701848,0.46897134525203504,20,0.3086155192458737
34,1375,16.189808540444204,78,2998.209250765213,0.5762376833014184,78,0.17793740256997914
1921,1376,14.326090909182334,19,828.7426647833048,0.34136076114517117,19,0.1803421143482645
18,1379,18.01638778419897,26,1696.2018133807003,0.7955726671393281,26,0.33838367434534594
2254,1379,11.412624632083325,25,1011.4860354943119,0.8931813370929637,25,0.13327457333160952
1366,1380,16.871621052395305,37,2348.9891831626314,0.3720448377717192,37,0.3074215983748633
1739,1382,19.377106504840025,46,2318.7164821865795,0.2825913370134169,46,0.280276572491718
372,1404,17.911940496492733,944,11973.248963827009,0.9191740487312097,944,0.06405294585015693
1015,1387,16.971709995049963,127,3702.802935817563,0.7955301048094187,127,0.14132225474504087
39,1386,17.731609926026458,68,2540.408295522292,0.46443353945932503,68,0.19019151483912564
1226,1383,20.82593719794102,13,643.8603987028177,0.523556754446835,13,0.2979445889929152
1286,1386,16.89650589807053,39,1206.295125163856,0.7744886720663641,39,0.1505741797769318
1600,1389,15.046565162309163,22,1870.4752567062765,0.6801458764847325,22,0.36799461080698154
1672,1391,17.03765926596285,40,2178.7094804034796,0.379671299707975,40,0.266311607813105
426,1395,17.58044943987816,63,3030.7269956973987,0.6080410700412119,63,0.24232541393299836
1814,1394,13.285427100988525,22,961.7584617995182,0.8668990114793323,22,0.16737672661413375
171,1397,18.49567546316082,83,7044.430259251405,0.600615112367923,83,0.4455491620119202
42,1398,18.92799712390175,40,1716.4716717732335,0.7371339939370262,40,0.23384751656601405
672,1397,16.930912774098395,15,628.0835047100734,0.7191339420384121,15,0.20450838557437345
157,1398,18.94259082183843,10,361.8010503025109,0.8859652282939079,10,0.1981853981895216
2109,1401,16.019559552288378,41,1298.0468556644237,0.6163371474930338,41,0.14605600091294513
2288,1400,18.30348255429017,14,589.9238968558848,0.815448332590678,14,0.22273782937187864
284,1404,15.909501356390814,20,1134.8568191626641,0.4352816040658469,20,0.26031612941229226
1183,1404,15.831530734396924,53,2773.375682007273,0.7834703226163539,53,0.2375304026991359
219,1408,18.331569372717908,20,572.2543140947039,0.6786634455342251,20,0.15146507540773285
1627,1411,17.268006235963163,18,1624.1236953439777,0.5626493501987786,18,0.44798060985201177
1817,1411,12.349138715948115,12,385.86123009300746,0.538527918935206,12,0.11480950885516872
1720,1419,15.573925788967449,189,10804.282345755442,0.677661647648761,189,0.2499448038511761
109,1413,16.75250837040602,21,710.0190026520305,0.8001279547437641,21,0.16348166916456575
1817,1430,17.07062398264866,1435,203961.64220650832,0.8879133980810843,1435,0.603395493551047
1924,1424,19.786312408147772,397,99778.55312121644,0.3855313475116478,397,1.270134211692736
2096,1416,18.172385896401256,25,943.3048287801777,0.8673074328191924,25,0.19781780103549787
1694,1418,17.972994063143627,27,1362.8925102564147,0.5327480230515421,27,0.26120474946726796
1960,1429,11.059396269609213,455,27588.19469817669,0.40586306834407926,455,0.18214111890904008
1190,1420,17.956137239850015,12,498.0517599161312,0.8256317375583276,12,0.21538186391799244
1550,1422,18.820175352805958,74,2250.1099721521773,0.9154594736166773,74,0.16409293695121988
2303,1423,17.87422706690502,12,881.7202252163412,0.6291088370799448,12,0.379039118665661
932,1422,16.64039668702601,23,1273.2079960219442,0.6306911578241859,23,0.26552061106736913
1494,1423,17.392972300182148,24,718.3604016555106,0.869127696799536,24,0.1501914000185361
202,1425,19.155355070926802,41,1280.8245782455745,0.7390194127021895,41,0.1722745308101902
2288,1427,15.622288663085829,31,1142.6824602639167,0.6651165846012748,31,0.16587975063641103
563,1427,18.617511766632955,26,1188.380629558585,0.698989150915178,26,0.24523587703169697
1895,1434,16.5149410804849,56,3146.373337442877,0.3295474787673218,56,0.2656348965318495
2174,1433,16.276478832220896,34,953.7033988669542,0.6359624101490314,34,0.1317445486045109
860,1433,19.310363911415592,12,675.9252917297888,0.8159926093872674,12,0.3141589852512087
1071,1437,16.784145345002262,54,2490.4811925900426,0.4819517217300962,54,0.2222159520882995
496,1439,18.32911524461696,58,824.4552844468393,0.7920430148996589,58,0.07512122529433776
372,1438,19.001326174644454,12,529.8715777326511,0.8509134852745692,12,0.24248603548015646
1594,1439,13.397937528591282,19,1653.1846208399465,0.5078318075669975,19,0.33522413502098386
2099,1442,14.421171487084528,91,2168.4083859247485,0.4455380306681238,91,0.09865474514456381
1244,1444,16.119854620820796,112,3086.113152130865,0.31840512383774255,112,0.12714480958256888
291,1444,18.85144843534303,64,2882.8387532679917,0.6864379460143625,64,0.24331310907936682
773,1442,19.84104563701336,15,626.5957406671563,0.3094241870797307,15,0.23919337168183846
1445,1442,17.644746855501932,27,1923.4599597431845,0.7097160530561277,27,0.3612834157585952
808,1445,15.675858151979538,32,1411.6562745583642,0.8065617053690453,32,0.19881159613433955
521,1447,15.079391831285978,37,2425.4976220128656,0.7365496846564392,37,0.2835273568076308
1936,1447,18.41139532684638,25,973.6529155710467,0.6726940321775128,25,0.20675057654939305
66,1457,19.464479272874172,205,9534.667812954514,0.5363446225626669,205,0.2552972903337987
2253,1452,14.26992698222386,16,930.6415797717186,0.7154159618535123,16,0.23932577743672528
450,1455,18.710772143811095,36,1342.1324243324295,0.568972702920658,36,0.20088742213239957
623,1457,18.462553567767067,40,1640.8667679004288,0.7761229591967291,40,0.21808319307718124
1382,1458,17.25904092679758,20,1189.2329460622927,0.8424470713517108,20,0.2956345526608549
1817,1461,17.751089060352417,77,5914.445982234953,0.4120238376968383,77,0.38718332991575455
1955,1458,17.779864250932295,10,545.8937625582473,0.7562801650117309,10,0.2805178321883325
285,1461,16.934280599567796,39,1236.2378507668495,0.40615264397808476,39,0.1545745091940226
1357,1461,19.02419172451799,53,5531.012279105216,0.6211258309750244,53,0.5647891255111824
2049,1463,19.78367315310525,31,745.4893845498988,0.9097022321644638,31,0.1373360491949417
1321,1465,18.39368773411302,26,1726.2847886712184,0.6018470850162297,26,0.351379316811275
779,1474,18.6401105905243,230,31626.611156909006,0.40364534316700246,230,0.7033988853073576
1057,1471,15.4594822178223,22,1418.8299800880632,0.6121171851191994,22,0.2872984773112838
1090,1471,15.166765125524249,22,838.633284054459,0.7400973693966459,22,0.16681557608987826
1884,1472,17.22012980464646,43,3019.2424165916236,0.5417222086076428,43,0.34618929123404263
711,1472,22.56527436468018,25,545.5272678794342,0.569331042498011,25,0.14225426097086516
361,1473,15.675884634985847,22,1118.107905908995,0.5199683228993731,22,0.22970997539376445
1988,1479,15.586916223734493,62,6481.031515964578,0.4620848032818649,62,0.46225682514344535
463,1482,18.29325418731453,163,14432.339632397012,0.5876404745025675,163,0.4526298366388796
595,1480,19.594208358007112,11,436.9314487526514,0.6876899886128591,11,0.2248778819843282
887,1482,12.789437867067837,48,2379.2797696408516,0.7075614695950134,48,0.18186499391700423
526,1487,19.144941388410917,34,1523.1546211727818,0.6333753734297213,34,0.24695301525922783
1086,1488,15.500807781544822,64,4747.292608358473,0.5653927828933348,64,0.32763230160422985
2024,1489,18.641729453664627,40,1686.3403422796953,0.6023769237095069,40,0.22602872015284825
2265,1487,16.321066880252765,16,883.8613791200519,0.8229079491795699,16,0.2602341688433029
2307,1493,18.877162398746698,14,1033.1495337963781,0.9242402737324042,14,0.40201454314644874
886,1494,15.882269117924903,10,730.0,0.9399182879306308,10,0.33490442982423463
2231,1501,16.74104701008188,99,1077.8085442391398,0.9575552965184706,99,0.0525526687723547
2305,1502,18.13201588845868,78,5903.411827338138,0.8596496932699209,78,0.3912866126728957
787,1497,18.462360769949434,72,4038.5925212218594,0.5481767875532777,72,0.295853759893413
103,1507,17.780161214794106,600,155706.96066213254,0.4699591146729003,600,1.1272800080940852
688,1504,18.797761377178716,223,11610.412893024177,0.5557394616242288,223,0.2738164355945275
910,1504,18.214949363224036,126,17861.374242938557,0.4173480181850487,126,0.7174606859008611
330,1500,18.048817880352466,17,767.0101031080987,0.727597265569858,17,0.2351918190888439
1873,1504,17.43426799084051,41,1843.444258470229,0.8963151802883085,41,0.22551381418339284
2040,1506,18.968481496666246,22,1086.696411565388,0.7399205242168023,22,0.270249112086316
837,1523,17.73648922006404,1015,402379.7153598789,0.29016602299458594,1015,1.497982796095971
71,1512,19.111008629894847,109,2718.8435210109315,0.8549942257567967,109,0.13662820238015047
1613,1513,18.87690072786373,149,7139.9253707764165,0.8974510382330976,149,0.2568112160902825
1991,1511,14.488272674565998,18,886.2460712270787,0.5918173819464796,18,0.20592383386311633
2263,1514,15.894308822977312,47,2645.294429088865,0.5546323310054111,47,0.25668105336068253
1254,1515,17.11980198353816,57,1748.4267210177413,0.9048137240400852,57,0.15108302121708778
1690,1516,17.879037007849735,105,5339.371581833286,0.564844856140092,105,0.25875241468079335
1801,1523,15.270609317641966,500,175145.1599632716,0.3681276599057809,500,1.2826188741821234
1970,1515,17.57325036163091,54,3073.500615855688,0.6680199041119139,54,0.28615309037911946
52,1518,17.272577270974754,107,2715.098842752309,0.41740635469929177,107,0.1257987149932761
548,1517,18.310532517172927,16,871.4212528966688,0.7069356494410262,16,0.2877062240771732
714,1519,16.611585712675527,31,783.0408454613143,0.6583382820262086,31,0.12115486825914454
2158,1519,17.754608284064076,24,1393.0382462644575,0.7339047568669708,24,0.2967561958526712
1226,1527,15.11165805688545,180,2913.6441481797706,0.7623164300320908,180,0.0699881960539845
1382,1522,17.219376288969116,68,4995.30640428236,0.6050453159638292,68,0.36032951701416016
356,1528,16.41917553110701,175,7937.817393943492,0.7139233876486565,175,0.21049910786249182
433,1525,17.994108957867507,60,3407.3853612410794,0.5113324479977062,60,0.29245483380132853
273,1531,16.27101785725027,112,1579.3022609296647,0.9005806720903511,112,0.06602226350367356
1276,1526,16.128384088916107,12,439.93370712718377,0.6831300510639732,12,0.17073124478952692
2090,1530,16.487620916016326,57,3085.303081738732,0.6371880874527727,57,0.255857375918424
129,1530,18.903942920824086,17,930.5651815393834,0.690720454723911,17,0.29869005986801606
1946,1537,19.356919405013656,226,49807.058568525135,0.4374350722229357,226,1.1356700840955454
2165,1534,17.036345601453824,38,2480.3954313465574,0.6962723546707364,38,0.3191823749098283
1030,1542,17.877360994601197,189,13354.053627993253,0.5884418882046204,189,0.35278810339569266
1084,1538,16.426214259447924,30,2166.8615296988614,0.6656249831359241,30,0.3406125644260042
1969,1538,17.877432977737683,29,1298.8973646337713,0.38619028911234254,29,0.2306823884007903
2025,1539,16.67148967162965,17,462.8032532416693,0.7882794989324166,17,0.13119570917216616
531,1539,17.46872819549317,21,448.5805276602166,0.8969730860908733,21,0.1077798131007115
2260,1540,17.004111124435738,12,630.9164410249233,0.883801861448735,12,0.25817426176592634
1495,1544,17.62123004697805,89,12887.075700526364,0.5025920242870521,89,0.7138536480803861
801,1542,18.365476545101185,17,1010.8408915148207,0.5658306432087677,17,0.31468581014924585
2248,1544,15.41429712468906,69,3195.422450581638,0.4769486571840738,69,0.20430548058438652
663,1550,19.019506610954394,317,6006.923016240374,0.9182462944199137,317,0.10257993650196937
1266,1550,14.680590532620053,157,24853.018959916408,0.4750400241781596,157,0.6388749202843941
1960,1547,18.538387465356017,49,2194.3663432708313,0.6245508880888979,49,0.23837016220938304
871,1558,19.289900914383768,553,171209.8883605256,0.3431636438750648,553,1.441642072150268
241,1552,18.77231929242877,76,2120.017378280312,0.6753851717387513,76,0.15038862696338978
1218,1550,18.35351335475331,13,791.6726357088373,0.6424025018882127,13,0.3222223913262568
390,1553,17.50977632758039,33,1103.146846989953,0.8086822258486804,33,0.16867974140063596
2274,1555,14.58753106294108,35,1152.4809086913149,0.36716947406783096,35,0.13846259249024953
800,1556,19.46740355498422,39,1790.5185303411606,0.6477313629861653,39,0.2570954705583359
643,1555,16.10668161295584,10,473.392015141785,0.6831300510639732,10,0.22032462987269338
20,1560,15.641171541527521,83,1656.700545990584,0.6823464403751213,83,0.08978461395232677
1003,1564,17.97036920063437,191,7362.362007660583,0.6959328274400707,191,0.19637535914337503
2274,1563,19.655309677551372,10,485.9012245302536,0.8438009243891595,10,0.2760032089946986
934,1567,18.15004434178513,20,434.7413023856832,0.9678723413514149,20,0.11402563461713247
1198,1567,16.101210293349638,70,2491.1828188101117,0.6260892143478034,70,0.16456358955305667
1064,1570,15.556351254371702,55,1068.178336551386,0.7461027658329241,55,0.08706404940665012
1868,1575,13.14360229776517,235,52629.91148040714,0.47970615276008055,235,0.7825710375070924
1942,1570,16.64504318579285,27,961.5802038000741,0.5666898521401152,27,0.17085519720381007
2109,1572,9.70826308440486,10,436.0045871318328,0.9252741613028528,10,0.12227654729997268
1520,1576,16.60125673290808,56,2152.23468937829,0.864322708475217,56,0.1832739205236117
1112,1575,15.909265725736743,12,670.1471646005989,0.8177452516456655,12,0.25686147678656535
1812,1580,16.589116917682524,99,4068.305931431315,0.7651972079919264,99,0.19464093382462136
2222,1577,19.19993938575209,31,1347.3834820342308,0.6171630793916552,31,0.24041784322389545
1711,1581,16.515322970169983,130,5134.150425505273,0.03652827399601119,130,0.1856700120754819
545,1582,16.72257400588718,106,7035.818697850378,0.5523412038276593,106,0.31512510208965927
1358,1579,16.14312028890478,33,499.5498432726031,0.7611439085864453,33,0.07058276990760122
1773,1579,14.234002466363572,41,2892.144070239588,0.7378362430091195,41,0.2877971059267558
1192,1596,19.597281245488517,775,32859.01563301079,0.8148777743940118,775,0.22352849503042924
678,1585,16.35962298312338,143,5719.032982607238,0.6431999762161905,143,0.18604524487915378
2296,1588,18.12955901471212,46,1851.2806582510298,0.37796903137324883,46,0.20993871236978262
1333,1589,15.741598956263218,48,2878.7897727266495,0.6610444323618861,48,0.2707935205778082
526,1588,18.31348719447093,10,555.3377350765928,0.6890302252407214,10,0.29373181896752754
2106,1590,19.58531591889603,43,748.9166504157026,0.1577818756877818,43,0.09843479763313169
1842,1591,20.520348907675768,31,2101.7657706887107,0.4744420130499191,31,0.3995568632853051
582,1598,18.72435417978803,57,723.7729876434679,0.6145834924692642,57,0.06859641314409325
554,1610,18.91995908284685,704,205734.90810858985,0.41759827358031465,704,1.3118114182230174
1275,1598,18.03729231155119,43,1300.8297056885388,0.6263861827403435,43,0.15718795236184951
1434,1603,12.727065931266663,19,954.7664360294726,0.7025807581473124,19,0.184573181139327
1556,1604,19.236992718366068,36,2393.716053171278,0.42792704292307215,36,0.367126146352424
1744,1606,18.88748492063133,56,4282.248598718259,0.6221810512348629,56,0.4121110049662986
2107,1611,17.740581203022312,26,1145.1208561317576,0.6712031309819835,26,0.22544288813343255
270,1610,19.105453075659156,12,812.8738456174419,0.751589760623164,12,0.37378331882535415
665,1619,17.35406388412807,231,3425.295945113845,0.38888103338215607,231,0.07361529482940177
823,1614,19.271280846436746,26,1234.8549971172022,0.4219011376843595,26,0.2637017547518527
400,1617,15.559278021956956,80,2578.0855300008957,0.8142431365643442,80,0.14370673919746996
1605,1620,18.475162121858837,102,3847.221344331502,0.5313066984889654,102,0.19895826199282912
1724,1616,15.146737788795988,10,528.7721626560915,0.6985699678629192,10,0.23146561752980754
2307,1620,18.10649226988709,24,2321.2185497181335,0.9296497802194943,24,0.5039221827153363
1048,1623,16.400433623377445,29,899.4647635565858,0.6420427131717985,29,0.14683334645176602
939,1628,18.463359773193943,27,681.1593441524532,0.680680466048709,27,0.1344489585738828
1750,1633,17.835042101594233,217,51372.64122540443,0.42405360562870403,217,1.1218559530473209
548,1639,14.494532278758975,267,8733.855442538612,0.5386251324563188,267,0.1337798005134745
929,1634,16.081235878436726,93,4733.0817303532995,0.6763464063709664,93,0.2330689824532748
1046,1631,18.673269567379197,15,521.1099265563414,0.9082929295029846,15,0.18745571436763125
2132,1632,17.303578974540137,12,1015.2654278014637,0.5907030891845737,12,0.422433104337483
1214,1635,18.077520663117838,45,2062.248563050165,0.36606458748074916,45,0.23800317299138413
1325,1636,17.10208075612708,14,858.4513821470637,0.6934516656454444,14,0.30237065664390145
1666,1641,17.42550703481989,185,7254.303657042184,0.7479540220172457,185,0.19312521966805882
889,1637,13.909884823260814,23,1458.2403877123238,0.6540483319952604,23,0.2540289275721126
1769,1637,19.30991049545689,17,729.6489178040321,0.6738461944903342,17,0.2393113426055684
2263,1637,18.53738736386827,17,987.6398766511794,0.8463452955278081,17,0.3104095042384156
1429,1646,18.884196304990525,265,13795.724589362177,0.2810074600723578,265,0.27382092758902676
1346,1640,18.275623658940496,21,904.2605127008102,0.6511242150838001,21,0.22701069836754567
599,1641,18.00275115918084,29,1116.3044176716307,0.4117895684433905,29,0.19957645436995158
221,1643,18.399758056134672,52,2113.2856719717156,0.6718192761060976,52,0.2149566872375536
1037,1643,18.99468557059916,40,1697.7853221182002,0.622785656450298,40,0.2319030242626571
1220,1643,15.483328103118668,40,1841.4057130355602,0.6568982243986802,40,0.20512460124816004
1885,1643,15.3343780627009,50,3662.447815327886,0.6052190118812845,50,0.32089821576197636
361,1644,18.333904210147214,13,821.9618615088829,0.5081397159034496,13,0.3343784954579335
356,1645,18.041317147946735,12,334.4772040064913,0.44522730336195193,12,0.14541095728185233
432,1647,18.142852186596222,25,980.9057039287723,0.7127253385773951,25,0.2053639271085051
1362,1646,16.94533183761719,19,1096.1023871944155,0.7955157409930502,19,0.2816775656507997
296,1656,17.53673425135085,219,4404.309915411003,0.46304727328791645,219,0.10072036772235476
1322,1651,14.909860876050509,36,1147.981992158844,0.5714282380019606,36,0.1370824500148138
1653,1652,14.783411471780617,62,2524.212099282549,0.546114945697561,62,0.17260080252052984
545,1650,18.89312797056142,10,349.857113690718,0.5669622553723552,10,0.19123640841250986
691,1653,16.393413712426003,115,7233.00845721578,0.5777302290253643,115,0.2926957930448704
79,1655,13.090231787183107,19,1168.4684675064136,0.7805805284994577,19,0.23208441052535597
1512,1661,18.689482971950433,133,6700.890915256848,0.563224363773754,133,0.26725947548963536
919,1661,14.12313814002136,27,1576.5340255153649,0.47049850387826014,27,0.23707245418709164
1533,1662,15.302278989405698,12,706.9103353482832,0.5647753739560056,12,0.2602448917864064
975,1671,16.893076781525068,309,68727.64847845773,0.4346327016180351,309,0.9824311741910967
1911,1668,15.723033426510096,16,772.9812416870153,0.6106716931810675,16,0.21915770883421487
1956,1675,16.529790153414936,109,9679.842208061309,0.4351033823705265,109,0.4140367921000021
347,1679,18.757953542480983,20,1084.0202950129672,0.7289358816449958,20,0.2926345210971961
619,1683,18.23070044617833,78,5719.33063673376,0.4746420031577052,78,0.38000817688821986
837,1681,18.673017400870172,17,802.978882975879,0.7780402925724454,17,0.2545893310865079
2088,1685,17.955944523981934,95,7711.965448595604,0.5366445155806904,95,0.4136588931880586
456,1684,18.646399960722114,61,3888.298586305384,0.6461253535524814,61,0.33936730593360154
704,1684,17.900732980253707,32,1136.1212454553431,0.5841360061503107,32,0.18322149792420994
2219,1693,17.5678537821565,205,5350.836502734931,0.8282795390708451,205,0.13116120822813707
925,1687,18.478684180541975,28,692.0374385295428,0.6754779088022655,28,0.13178961041809129
984,1686,14.807612350013782,15,429.6768811819206,0.8980525953582346,15,0.12251812390103815
1741,1687,18.52934097926611,27,2187.437633835634,0.7495200959012468,27,0.4314645282969929
268,1690,16.009297803560713,16,1041.7645787316826,0.7309446127244856,16,0.3007252092918458
21,1695,18.414279093223527,23,1011.4467730282138,0.5827910471354778,23,0.23350504828657195
1989,1699,17.82605639796139,29,719.3272058062865,0.7624756124728305,29,0.12765831729776045
742,1701,16.43333862291067,38,1548.2453655384725,0.7265997876642267,38,0.1927517111111216
1637,1699,17.430917022563406,12,893.3395522171597,0.8204352442950354,12,0.37469867673303
114,1709,17.264987120970964,38,1306.5597337856918,0.6417579132592344,38,0.170976139588352
1100,1709,16.92872017574664,14,635.3931773287454,0.7319574849569898,14,0.22182246809875844
1620,1709,19.610112762783146,13,1140.590524930893,0.7352614716933625,13,0.49605475293982776
981,1718,19.585353958614146,204,15154.678353551932,0.49924228553817285,204,0.40596749861275616
445,1715,17.27751392279677,106,4811.09923648396,0.7934439496108653,106,0.22366701747737344
1466,1716,18.77219184069,57,2789.398652858275,0.5197935533668402,57,0.2633377252098016
1846,1717,18.488725181168583,33,2415.3245061805064,0.524612660982302,33,0.38821075204173744
1523,1723,15.887351068594418,115,10809.031650309444,0.531593389411148,115,0.41979006580655676
2186,1722,18.38324063731087,35,2070.208507688567,0.5292874960486144,35,0.3123098481519089
156,1723,16.683754166073705,42,2177.023910428171,0.5023369448870797,42,0.24834145893615261
233,1724,13.987191514341752,29,1359.9503383252857,0.16718748133641348,29,0.18887219953878476
1789,1725,18.133915323925887,62,3565.683650569934,0.7580233747838293,62,0.2981335721329669
847,1726,17.93445690042916,40,1922.1326046867841,0.5910045205485455,40,0.24756655072472816
1406,1728,18.810175075447244,132,12202.168922913834,0.5042059922171102,132,0.48748278860877703
1194,1727,19.386076583035006,47,3608.0614935252015,0.3205515916172194,47,0.42549429660181537
547,1730,18.968944973124174,69,5303.227885254466,0.6274838008998823,69,0.4147955761988844
1834,1737,17.723152920574563,35,1682.699483276918,0.5916300161326135,35,0.24507745495811895
503,1744,16.70283312259597,76,6247.4382561609145,0.5180273861532099,76,0.38977259314349966
1704,1749,20.354002438685256,94,3738.0586997685505,0.6848664005491538,94,0.23115575938798874
1873,1747,18.295006114147725,57,5369.071168065873,0.6383929976270029,57,0.49093466602222796
1154,1746,18.73488690469091,16,739.4835613453487,0.7599121879928228,16,0.25010634718616376
1971,1747,18.278436001833832,12,733.8539818428912,0.22645540682891924,12,0.3224370337685684
381,1754,18.61832152793015,52,3472.829342057173,0.6148209832094499,52,0.3560731401589902
202,1756,18.209626625442723,40,1178.5160160133591,0.7051602709516377,40,0.15455102137255536
491,1761,19.849382502220955,140,2148.0189021704705,0.43814129463519713,140,0.08745894686882938
