Error
0.128973866
0.328463237
0.164744146
0.079274493
0.160010014
0.20998688
0.307608269
0.175293595
0.233406052
0.128963244
0.463765908
0.0672639
0.680466841
0.132495002
0.38871328
0.681104268
0.160200036
0.179857227
0.227649713
0.1097666
0.160285971
0.279394844
0.096826333
0.212867465
0.196654049
0.27296242
0.138332187
0.342476157
0.387984721
0.139288723
0.136380091
0.155571777
0.261308828
0.113015607
0.110367704
0.232491469
0.227876411
0.106761324
0.220977101
0.148681697
0.272982624
0.266007141
0.146890765
0.151597447
0.12196015
0.243412788
0.240631201
0.269802895
0.114685039
0.18838869
0.104634059
0.09654749
0.426865061
0.263767014
0.161757111
0.314900642
0.202184153
0.184921484
0.228925815
0.141397528
0.158359628
0.160086788
0.181832217
0.081879253
0.096778709
0.093062779
0.135321479
0.123478647
0.208668003
0.245880849
0.209701381
0.131217414
0.134603836
0.457074321
0.284448577
0.737206922
0.373428672
0.288541356
0.066891709
0.446420674
0.16673996
0.140257314
0.069667494
0.139802688
0.171508958
0.426336465
0.395834256
0.118133712
0.239983425
0.246044717
0.222292083
0.123267812
0.095804081
0.283627456
0.236431725
0.262933139
0.182076109
0.154884735
0.20792554
0.154399211
0.187549892
0.248871055
0.201848081
0.273369209
0.102688706
0.251606432
0.171722632
0.145810461
0.199266462
0.257375135
0.35240293
0.359890359
0.156466751
0.248148804
0.324952803
0.179596351
0.130071438
0.133120514
0.073947143
0.134664304
0.152399687
0.208327199
0.387403513
0.390298753
0.192930853
0.418315184
0.115836876
0.249545085
0.348781598
0.209913467
0.270579571
0.28488161
0.160210003
0.258236302
0.188800168
0.578021001
0.135285208
0.248651773
0.264307271
0.170408231
0.252008135
0.144408707
0.175611556
0.149005849
0.178519406
0.254641295
0.156190406
0.263445526
0.179071879
0.118641512
0.248692861
0.068920436
0.960585805
0.177359925
0.227551556
0.264190913
0.251128011
0.18702277
0.610866915
0.124931972
0.368114694
0.297027903
0.396162803
0.064864396
0.139467664
0.176717195
0.300251388
0.505819922
0.363643892
0.306621562
0.169691685
0.317997544
0.216358358
0.3929492
0.215393882
0.387791895
0.090019338
0.157461048
0.194680251
0.274491025
0.258366661
0.128993959
0.131221836
0.253318522
0.268142271
0.125767806
0.167436123
0.156362379
0.207166595
0.262403708
0.2317308
0.190337171
0.317930385
0.153607452
0.219695116
0.36254814
0.4387681
0.133475323
0.549868251
0.653158378
0.220857274
0.196280241
0.2422618
0.506086916
0.130204689
0.157867442
1.093543957
0.180756786
0.247055141
0.273548899
0.938736113
0.337643311
0.119286747
0.205185825
0.18807445
0.189849167
0.362095479
0.132918262
0.458928765
0.165929966
0.367374799
0.093435292
0.106671841
0.248385939
0.155573364
0.49983922
0.206365971
0.325489842
0.214152318
0.120560113
0.11608418
0.504591796
0.194039653
0.434482729
0.246929247
0.571305913
0.199418498
0.489954325
0.375556896
0.106679512
0.500844373
0.1902629
0.21853969
0.148919927
0.271704882
0.317535177
0.186422077
0.455846952
0.233923393
0.290106033
0.170545629
0.367766985
0.236579668
0.30328696
0.116947009
0.217167331
0.310583456
0.104110558
0.580978306
0.261165217
0.337503446
0.175600707
0.298060681
0.182646689
0.329838414
0.326100562
0.509768714
0.25459485
0.360867175
0.516567327
0.199067461
0.177987106
0.201280409
0.281734025
0.118188641
0.087012029
0.292099751
0.364535474
0.275600515
0.085818494
0.162103533
0.258105902
1.369787594
0.250493774
0.233178814
0.15165726
0.204607219
0.308530247
0.243883187
0.231060056
0.193232477
0.188626189
0.204378906
0.147318466
0.189702599
0.222145901
0.367597055
0.178976879
0.206800497
0.236782757
0.217858771
0.262664005
0.249615033
0.320706687
0.182240476
0.208988651
0.209317596
0.131220615
0.07124902
0.175292907
0.427466868
0.379203428
0.186925294
0.375358067
0.323621411
0.226911905
0.239048744
0.247981863
0.283462347
0.576536299
0.250705771
0.325828371
0.123717137
0.139668398
0.164440436
0.211492306
0.248895489
0.104860659
0.174457328
0.292988045
0.246907941
0.208469044
0.197067232
0.139671138
0.25939428
0.162071103
0.402162649
0.257115012
0.348521714
0.376696259
0.105432647
0.233527035
0.253893937
0.18233626
0.247770841
0.101320355
0.268457839
0.355486078
0.157516643
0.13506366
0.130800162
0.240822631
0.156736213
0.245961894
0.333914855
0.057697622
0.160279924
0.178702356
0.403944928
0.4787039
0.226096357
0.254108294
0.272504447
0.191265621
0.408996254
0.189382403
0.183643701
0.252002189
0.140919646
0.284802075
0.155627762
0.31895611
0.287062501
0.277430188
0.134226346
0.276237096
0.28262471
0.17454848
0.349924211
0.111490734
0.139297431
0.176144244
0.066038044
0.144736702
0.151688819
0.224133169
0.370695932
0.134157101
0.511985774
0.530103513
0.356717827
0.127925105
0.167130446
0.344427526
0.090315456
0.238276885
0.201479892
0.146887158
0.272960059
0.340710141
0.26188906
0.300206042
0.252006999
0.207842346
0.174610957
0.2010897
0.328753745
0.297924694
0.537551648
0.234859934
0.299223071
0.291798239
0.571979942
0.237484812
0.998229478
0.29480883
0.296970127
0.049718674
0.110673337
0.176507965
0.151806538
0.18014492
0.242574271
0.206280213
0.100406128
0.240729149
0.098452137
0.362487265
0.406300363
0.221431906
0.355778764
0.189348739
0.209122359
0.192579283
0.383638315
0.196027008
0.358912651
0.258198891
0.228129838
0.143366044
0.171001883
0.207757239
0.108007157
0.258393034
0.13299861
0.1398413
0.136205758
0.276564508
0.11070396
0.509535966
0.272179879
0.196536614
0.133892576
0.089332316
0.231290362
0.29338981
0.17572169
0.260076998
0.250203765
0.161780727
0.229007237
0.232088008
0.343942506
0.257554424
0.230183402
0.137300041
0.113769974
0.247280931
0.195718518
0.129131004
0.223140651
0.172774178
0.231692655
0.304363802
0.166421722
0.198264159
0.356672357
0.265282214
0.183440356
0.291442268
0.285538111
0.351632599
0.149187615
0.081828103
0.776152535
0.16005296
0.119778232
0.300732388
0.305351117
0.436027064
0.110974232
0.330952791
0.266712907
0.317840148
1.128168104
0.11844958
0.275523526
0.400407657
0.186762898
0.189511308
0.164605787
0.174542468
0.112293553
0.314370376
0.086573697
0.300500926
0.431217831
0.168773358
0.11430898
0.074595645
0.248063349
0.666292761
0.224895288
0.268397211
0.373205088
0.147289263
0.160344836
0.151892712
0.290187653
0.150102948
0.478058264
0.213668231
0.148308967
0.166363219
0.157675609
1.362667803
0.175337978
0.114859716
0.606344523
0.217760294
0.850202788
0.432793937
0.077905765
0.137634242
0.274776621
0.295375326
0.21639232
0.323518239
0.143163622
0.485260327
0.412119359
0.183891325
0.170891464
0.173019503
0.231407853
1.360007081
0.143405517
0.174347355
0.169721081
0.365434363
0.191950209
0.205942642
0.272122624
0.253998947
0.6305989
0.149852793
0.380316969
0.177703619
0.240725661
0.303623378
0.287359684
0.076052916
0.308615519
0.177937403
0.180342114
0.338383674
0.133274573
0.307421598
0.280276572
0.064052946
0.141322255
0.190191515
0.297944589
0.15057418
0.367994611
0.266311608
0.242325414
0.167376727
0.445549162
0.233847517
0.204508386
0.198185398
0.146056001
0.222737829
0.260316129
0.237530403
0.151465075
0.44798061
0.114809509
0.249944804
0.163481669
0.603395494
1.270134212
0.197817801
0.261204749
0.182141119
0.215381864
0.164092937
0.379039119
0.265520611
0.1501914
0.172274531
0.165879751
0.245235877
0.265634897
0.131744549
0.314158985
0.222215952
0.075121225
0.242486035
0.335224135
0.098654745
0.12714481
0.243313109
0.239193372
0.361283416
0.198811596
0.283527357
0.206750577
0.25529729
0.239325777
0.200887422
0.218083193
0.295634553
0.38718333
0.280517832
0.154574509
0.564789126
0.137336049
0.351379317
0.703398885
0.287298477
0.166815576
0.346189291
0.142254261
0.229709975
0.462256825
0.452629837
0.224877882
0.181864994
0.246953015
0.327632302
0.22602872
0.260234169
0.402014543
0.33490443
0.052552669
0.391286613
0.29585376
1.127280008
0.273816436
0.717460686
0.235191819
0.225513814
0.270249112
1.497982796
0.136628202
0.256811216
0.205923834
0.256681053
0.151083021
0.258752415
1.282618874
0.28615309
0.125798715
0.287706224
0.121154868
0.296756196
0.069988196
0.360329517
0.210499108
0.292454834
0.066022264
0.170731245
0.255857376
0.29869006
1.135670084
0.319182375
0.352788103
0.340612564
0.230682388
0.131195709
0.107779813
0.258174262
0.713853648
0.31468581
0.204305481
0.102579937
0.63887492
0.238370162
1.441642072
0.150388627
0.322222391
0.168679741
0.138462592
0.257095471
0.22032463
0.089784614
0.196375359
0.276003209
0.114025635
0.16456359
0.087064049
0.782571038
0.170855197
0.122276547
0.183273921
0.256861477
0.194640934
0.240417843
0.185670012
0.315125102
0.07058277
0.287797106
0.223528495
0.186045245
0.209938712
0.270793521
0.293731819
0.098434798
0.399556863
0.068596413
1.311811418
0.157187952
0.184573181
0.367126146
0.412111005
0.225442888
0.373783319
0.073615295
0.263701755
0.143706739
0.198958262
0.231465618
0.503922183
0.146833346
0.134448959
1.121855953
0.133779801
0.233068982
0.187455714
0.422433104
0.238003173
0.302370657
0.19312522
0.254028928
0.239311343
0.310409504
0.273820928
0.227010698
0.199576454
0.214956687
0.231903024
0.205124601
0.320898216
0.334378495
0.145410957
0.205363927
0.281677566
0.100720368
0.13708245
0.172600803
0.191236408
0.292695793
0.232084411
0.267259475
0.237072454
0.260244892
0.982431174
0.219157709
0.414036792
0.292634521
0.380008177
0.254589331
0.413658893
0.339367306
0.183221498
0.131161208
0.13178961
0.122518124
0.431464528
0.300725209
0.233505048
0.127658317
0.192751711
0.374698677
0.17097614
0.221822468
0.496054753
0.405967499
0.223667017
0.263337725
0.388210752
0.419790066
0.312309848
0.248341459
0.1888722
0.298133572
0.247566551
0.487482789
0.425494297
0.414795576
0.245077455
0.389772593
0.231155759
0.490934666
0.250106347
0.322437034
0.35607314
0.154551021
0.087458947
0.290063605
0.298754403
0.101036208
0.135413186
0.153084496
0.289639411
0.547364311
0.23743224
0.417944172
0.22828489
0.211815766
0.187407941
0.269861333
0.189644111
0.599463559
0.282259224
0.247056701
0.254933664
0.206334329
0.236744614
0.160196379
0.332953743
0.262970273
0.065718472
0.091665796
0.17997585
0.413745702
1.479366667
0.334730334
0.170495109
0.128591862
0.225492612
0.510368441
0.141980427
0.177324329
0.473821438
0.377466087
0.30953256
0.187232541
0.189746243
0.308798464
0.278255117
0.32231631
0.225494087
0.322111417
0.246181482
0.394856748
0.274905456
0.291544241
0.311494137
0.355599722
0.207290116
0.233670784
0.236141265
0.195049848
0.323999202
0.243129902
0.309475379
0.270249462
0.132244511
0.274682018
0.343250469
0.200187736
0.328603632
0.459892566
0.095265076
0.26320212
0.185103585
0.319494205
0.314032665
0.258406902
0.531994108
0.27493878
0.283343354
0.358085131
0.249407434
0.342508953
0.257371175
0.456432807
0.13140752
0.341984827
0.684658312
0.317539793
0.21762465
0.283418589
0.133345436
0.138641497
0.335389058
0.443706527
0.385005726
0.163636297
0.35787297
0.161504582
0.192580562
0.141837834
0.306092976
0.495498911
0.450145391
0.184370056
0.320637111
0.29446182
0.440351621
0.192531915
0.258528414
0.210925018
0.449517918
0.516787398
0.127424863
0.281350271
0.207457333
0.174948571
0.284105819
0.21975064
0.067510025
0.213404438
0.230519632
0.510333518
0.361869832
0.349345737
0.307626653
0.326168968
0.29934525
0.331024204
0.568270897
0.108142717
0.290034918
0.123478746
0.517895348
0.266305402
0.159926078
0.256968457
0.270904399
0.172287013
0.313816106
0.198667901
0.35838249
0.373317823
0.377343118
0.215860315
0.278188204
0.266263646
0.267962446
0.260390084
0.416053721
0.276319973
0.239342202
0.147669517
0.442590593
0.441109492
0.411985443
0.314231016
0.190021181
0.205779374
0.350514054
0.238326076
0.43149741
0.289493465
0.340963128
0.195817113
0.154804965
0.242245839
0.163121289
0.325962497
0.148942732
0.795561592
0.203854682
0.101643591
0.421731315
0.330441129
0.131243417
0.393296789
0.210161564
0.085098869
0.257416237
0.105160981
0.361083002
0.201545431
0.320014566
0.410616973
0.218323393
0.256930657
0.297238782
0.32484055
0.375775335
0.36661017
0.377119844
0.162007132
0.324249324
0.109369492
0.390905849
0.453465786
0.331983293
0.151682066
0.136912155
0.129156593
0.158510176
0.178565773
0.243404837
0.286164781
0.285453312
0.295492928
0.229669396
0.242669002
0.221541854
0.340186529
0.240790303
0.108340043
0.236444557
0.291139463
0.32319702
0.314621385
0.359896243
0.21992001
0.387354467
0.264865312
0.248264325
0.191807322
0.152030187
0.352668848
0.229432137
0.250140343
0.206200085
0.448632419
0.238843369
0.204252051
0.51384149
0.168719341
0.176098848
0.244660617
0.25538458
0.247738039
0.36684238
0.094508971
0.163550663
0.211016993
0.123516972
0.309229706
0.344792306
0.217571867
0.150834493
0.161025294
0.246050743
0.402058201
0.250168219
0.273535142
0.207577071
0.212077202
0.26060104
0.224854618
0.174433845
0.372775032
0.277598172
0.413017095
0.137590008
0.323072358
0.252414792
0.288145738
0.115529422
0.218073313
1.001919704
0.21741069
0.239579695
0.301487798
0.212134189
0.251600463
0.367542508
0.342727467
0.16626166
0.178945213
0.426002522
0.709599321
0.27283938
0.570669852
0.19822123
0.230934911
0.172793752
0.356988424
0.137071403
1.278164217
0.245187712
0.293545539
0.180506648
0.490047252
0.372360683
0.480312116
0.465474465
0.1619156
0.13052788
0.326614615
0.433336279
0.290324483
0.176538626
0.253146953
0.117558887
0.152955971
0.252297034
0.364910496
0.168640362
0.269253092
0.436772348
0.349727534
0.286192466
0.259129486
1.228366778
0.260348398
0.331701413
0.382570341
0.324638774
0.254831669
0.162175499
0.052731089
0.382529992
0.206161609
0.272777893
0.230766712
0.196176455
0.537788757
0.153515791
0.221301392
0.288997315
1.179232028
0.189603112
0.183976063
0.293659964
0.636165774
0.298011753
0.28564642
0.237271526
1.501532241
0.28652348
0.17004428
0.210493611
0.285071942
0.153553951
0.38161776
0.241294355
0.411227931
0.177209483
0.179552309
0.575778771
0.912690765
0.290522946
0.314438877
0.320615943
0.322051366
0.376505101
0.303448497
0.535474006
0.238726121
0.231753818
0.276399328
0.325947807
0.19552116
0.159644492
0.074929671
0.140934576
0.143640473
0.23023763
0.259736079
0.20112547
0.216404598
0.139484679
0.227067651
0.189658367
0.323796797
0.351140339
0.436451054
0.227635704
0.150294743
0.389834407
0.479439504
0.187235157
0.411061024
0.707464229
0.345212498
0.171358236
0.243185986
0.154305994
0.625618264
0.369712861
0.298153138
0.145421168
0.266552819
0.654412551
0.317285895
0.169060097
0.341182821
0.67299449
0.437224352
0.458606156
0.140142985
0.280022178
0.278261669
0.514582063
0.147756939
0.281714704
0.261386448
0.649952499
0.722599258
0.400051457
0.199962343
0.276747597
0.193180363
0.312369643
0.264652952
0.129149436
0.267856001
0.264773147
0.262941785
0.246031461
0.2906285
0.23991744
0.196633155
0.39856244
0.303189768
0.223495004
0.251105571
0.249874377
0.174306647
0.148904353
0.095528804
0.209727995
0.239092063
0.113930907
0.167648204
0.107564976
0.330278842
0.134541409
0.17018598
0.201277195
0.174279855
0.175933864
0.277801562
0.374288504
0.254792216
0.423650945
0.712120127
0.194364547
0.187820169
0.505386691
0.370773793
0.18074032
0.264304597
0.20346759
0.627192431
0.424286637
0.187843311
0.410080477
0.259965911
0.068851939
0.094937336
0.279225743
0.269983478
0.231912654
0.242536214
0.371573758
0.889071202
0.223612101
0.315552898
0.274166512
0.173483945
0.171809983
0.185738603
0.190966467
0.218066575
0.31568904
0.20762084
0.291771527
0.283979535
0.311081024
0.296685346
0.230373926
0.118235748
0.239851901
0.320423498
0.190060676
0.190805517
0.258897783
0.323628242
0.198485754
0.267477892
0.184006916
0.321374249
0.231147635
0.063471142
0.178006813
0.195067722
0.203122836
0.167100873
0.480431529
0.130047276
0.381087286
0.145313569
0.176849794
0.17066508
0.096646672
0.191573551
0.291028259
0.674498957
0.307110136
0.229558097
0.246306713
0.426480421
0.119799863
0.066393989
0.237333567
0.363566044
0.124976201
0.208502327
0.494264188
0.255031752
0.234456398
0.275299797
0.151478249
0.331210288
0.35914501
0.189045103
0.295293697
0.265975872
0.253427534
0.258575718
0.337308497
0.226383533
0.263989845
0.146511245
0.247196072
0.175583564
0.1136017
0.300431018
0.500833425
0.329670443
0.232986767
0.283865249
0.220591535
0.158839621
0.078921298
0.72709168
0.233862257
1.035713629
0.238188269
0.272134965
0.117999803
0.302782794
0.163811567
0.262261628
0.191831015
0.09974746
0.333640671
0.275037571
0.300570473
0.206380579
0.126976197
0.247450034
0.3238524
0.215320059
0.172621594
0.165213632
0.190815745
0.25923811
0.162575043
0.163443678
0.413063325
0.204955655
0.296045028
0.275685503
0.423322615
0.404761264
0.341178634
0.096394219
0.304123779
0.282874702
0.338041845
0.127889809
0.225056597
0.280759074
0.284185346
0.287904893
0.320432352
0.128922047
0.24410429
0.168801279
0.157461834
0.304097246
0.233266779
0.242686514
0.126459728
0.309548668
0.2493259
0.169383814
0.193175589
0.112768035
0.191834355
0.107864318
0.247569836
0.326414884
0.090777595
0.156525235
0.14184928
0.287307137
0.118482888
0.217758765
0.340182031
0.22056017
0.289687588
0.197742025
0.244893452
0.234060585
0.315774381
0.131457464
0.18255112
0.115085543
0.24693561
0.172789782
0.155394453
0.191093144
0.218563489
0.156220989
0.272858098
0.580840048
0.162192744
0.230403956
0.261600137
0.22143199
0.328799915
0.581900964
0.232028963
0.268951006
0.186563493
0.230929034
0.279054921
0.293032517
0.760365739
0.139648414
0.207336476
0.191239762
0.282838582
0.130652184
0.138996494
0.145795963
0.628975208
0.293534134
0.205426443
0.100824953
0.191695952
0.326884309
0.117472746
0.176764815
0.125294856
0.304734967
0.256126707
0.236286518
0.331443848
0.269610917
0.121913644
0.185749023
0.229161048
0.311835447
0.068406623
0.193754571
0.485199006
0.413161018
0.493086535
0.204257044
0.16637645
0.325380537
0.384043265
0.399137794
0.406551481
0.191454976
0.104009276
0.039669137
0.124222569
0.181274566
0.272435547
0.081869569
0.159156872
0.107673523
0.128483962
0.35724972
0.16687549
0.219750746
0.16943002
0.363308491
0.111852701
0.191747992
0.174348924
0.094861451
0.122993723
0.413130669
0.120072054
0.154796759
0.123449581
0.363209549
0.189182861
0.166393412
0.118266904
0.138254162
0.117397771
0.170230898
0.111152794
0.277147681
0.21637409
0.20437766
0.253092075
0.410175212
0.194729704
0.363171775
0.319593706
0.241314963
0.093630148
0.076768449
0.264840733
0.356845493
0.118421091
0.716814031
0.14756023
0.13513949
0.197525679
0.167594458
0.129298841
0.054251948
0.155829373
0.605149266
0.234439296
0.126117465
0.177141213
0.128755495
0.137840945
0.209359005
0.118337169
0.162700325
0.237138351
0.184537093
0.21469498
0.229995708
0.257488144
0.178203672
0.159992548
0.29654779
0.221986442
0.283849685
0.291323548
0.235812431
0.279806991
0.207877498
0.329586039
0.215410966
0.223100586
0.084668337
0.118115643
0.276428601
0.176326638
0.301527027
0.104139878
0.088442979
0.166038336
0.146514333
0.218546741
0.151323958
0.202718417
0.157393153
0.326190045
0.326253561
0.312764077
0.264822659
0.233585548
0.148054506
0.223676562
0.143709924
0.062990874
0.349986009
0.348598284
0.172815047
0.118173922
0.195151473
0.296300688
0.107253482
0.08811135
0.977955389
0.09661677
0.277956048
0.155085678
0.164583376
0.135518589
0.357387173
0.097718441
0.124282756
0.096003438
0.181070039
0.177365245
0.173880586
0.098267606
0.287862259
0.294841202
0.26821589
0.096428398
0.22657481
0.089893889
0.075607459
0.171742357
0.362640809
0.124059458
0.170120879
0.149279951
0.03517089
0.179925831
0.131184946
0.219721307
0.19659629
0.144423707
0.237357625
0.152117695
0.104706423
0.120527025
0.190960802
0.173983392
0.157178983
0.066361024
0.147583835
0.22191036
0.192181874
0.159961859
0.138839623
0.260736895
0.253116405
0.093339432
0.121267004
0.076645125
0.182903272
0.250346577
0.19070814
0.167431253
0.107572459
0.18674867
0.084448914
0.074254281
0.085176347
0.180757944
0.245388083
0.410375079
0.134691839
0.081798086
0.143212468
0.120878996
0.137310679
0.027334505
0.204744681
0.308738465
0.11553629
0.213589842
0.29413262
0.13714923
0.138760002
0.122748641
0.068149546
0.130138911
0.120224103
0.190261456
0.295168091
0.085022523
0.120601132
0.242586302
0.26852595
0.122272523
0.180725129
0.177766765
0.212312192
0.232070591
0.165849372
0.079360455
0.106758422
0.167512888
0.183764887
0.309998952
0.30720967
0.103745073
0.180471456
0.080658526
0.111425184
0.271448047
0.330703903
0.170614621
0.079507993
0.160584681
0.145592118
0.278115324
0.138525234
0.236235327
0.074572206
0.236885411
0.155872437
0.158445501
0.477519042
0.159608727
0.231064579
0.30430109
0.118143046
0.159601457
0.201597359
0.111514751
0.117282642
0.150490939
0.191586743
0.142576646
0.146568825
0.048148031
0.202004284
0.209540022
0.07721349
0.251938952
0.159300626
0.187650466
0.129857307
0.159244209
0.983123049
0.181884524
0.202571877
0.217099441
0.155767759
0.112390484
0.313427238
0.111782813
0.090713092
0.13678363
0.272206544
0.026475844
0.151956758
0.257770863
0.164112225
0.304710545
0.160394389
0.056902343
0.266895226
0.082478646
0.050983828
0.158033856
0.365278868
0.129823764
0.271499626
0.197783561
0.095807367
0.305360319
0.061125899
0.385690227
0.20623103
0.147006489
0.374261107
0.067310964
0.203674288
0.149943432
0.232312584
0.160858193
0.095914382
0.064075881
0.148762525
0.214276292
0.157888316
0.297024962
0.101012239
0.204812977
0.076444214
0.301095826
0.067896549
0.151094345
0.259288893
0.184393358
0.150643589
0.231807881
0.407215256
0.070027154
0.159680833
0.131212681
0.1659954
0.245323436
0.215730426
0.226846142
0.10326626
0.22929823
0.06724372
0.146832928
0.293382879
0.279373566
0.20558433
0.621062157
0.142752847
0.117133421
0.17786946
0.199589609
0.395627714
0.282996503
0.119157544
0.096102559
0.13493827
0.236159153
0.172611511
0.093414985
0.32187302
0.194674322
0.358443443
0.222800806
0.152696866
0.242292127
0.195576239
0.242737288
0.062778622
0.122805155
0.244061888
0.221809819
0.170264788
0.181303016
0.078339333
0.127276305
0.182335698
0.224339532
0.316698122
0.193936753
0.124205874
0.72906472
0.1127409
0.113463646
0.327845304
0.123556957
0.454033343
0.168977892
0.125043535
0.148438069
0.172696679
0.050818562
0.238886218
0.12282356
0.207876766
0.15399402
0.257049512
0.061148642
0.154794128
0.180079254
0.340506266
0.182787909
0.215990518
0.691007479
0.257111616
0.238552416
0.17000854
0.141285587
0.072673696
0.125590906
0.041723062
0.543464369
0.089545992
0.232756217
0.204788415
0.303920314
0.434107663
0.125855508
0.173202249
0.310199806
0.114046636
0.153924007
0.070003981
0.09978879
0.533427722
0.190590603
0.283633308
0.423434449
0.18997217
0.065700183
0.254286369
0.330675917
0.094925334
0.119147725
0.189765967
0.346891287
0.123802765
0.120986357
0.722520749
0.173498144
0.06964309
0.373567171
0.214806452
0.116572445
0.834834913
0.060715749
0.213925856
0.429694425
0.400658638
0.159925342
0.193182955
0.270863771
0.365733102
0.075843904
0.100937882
0.117102566
0.200813162
0.212153535
0.163238986
0.043795738
0.137998404
0.183157084
0.050732269
0.226607407
0.045771004
0.248108781
0.121799708
0.297609279
0.398710463
0.30958242
0.054672111
0.117082987
0.146929187
0.142357008
0.080068434
0.191138672
0.346737758
0.19239023
0.938075218
0.285745458
0.501762564
0.201926845
0.054645666
0.434921198
0.476289708
0.265119145
0.14324163
0.240570809
0.083511326
0.168542031
0.308115988
0.094287091
0.094716253
0.210272707
0.205443748
0.139511325
0.12573946
0.224193232
0.154266488
0.257254128
0.110444078
0.403343218
0.301529144
0.857278069
0.19528115
0.215503738
0.139876871
0.147883026
0.176029654
0.106313885
0.138114809
0.042186181
0.071542759
0.220287479
0.09675583
0.209695332
0.072389569
0.225267516
0.130948721
0.088200123
0.187509937
0.160866331
0.131648343
0.217722283
0.175052475
0.082814714
0.142071801
0.156363038
0.247698021
0.06963758
0.056906487
0.117570596
0.205490301
0.171819315
0.424689363
0.290056851
0.046546894
0.430732124
0.163991888
0.106642515
0.101256982
0.203358958
0.151090736
0.140853445
0.314277438
0.1637934
0.14105983
0.055841531
0.129461132
0.169722533
0.298653666
0.165787522
0.207295398
0.188422097
0.176145895
0.339832432
0.0927056
0.13731099
0.158742855
0.241698016
0.108679089
0.120877012
0.270576667
0.17704479
0.159319314
0.216302259
0.09361915
0.10691489
0.197239095
0.224365203
0.203290899
0.173175286
0.31727161
0.545667243
0.161323624
0.116329602
