x_coord,y_coord,Brightness,Total_Pixel_Count,Eccentricity,Area
857,1519,315.234375,10,0.8784930515422092,10
862,1,-5291.0,20,0.8972379773434179,20
859,700,494.6220472440946,19,0.6955095101394935,19
862,1049,621.8549019607817,58,0.18521059765747586,58
864,1930,11882.383999999991,128,0.3451021314162056,128
876,317,28734.435294117662,299,0.4385422891572993,299
873,965,4846.988142292481,110,0.5345530374771347,110
871,425,656.3937007873974,33,0.6207005657871513,33
879,1042,-38957.78461538453,369,0.8801944467539955,369
872,1384,158.6614785992224,11,0.8011252047519386,11
873,572,365.8031496063013,22,0.6795389861464702,22
880,1826,31426.46875,218,0.2011356421695992,218
877,821,3139.9609375,81,0.6849547737023005,81
876,452,516.4444444444416,15,0.6757077625029347,15
881,632,4258.920318725097,108,0.5945848172121729,108
880,1375,1539.1058823529456,43,0.6814339104487285,43
880,2162,641.5,18,0.7385264164290006,18
880,239,484.92094861660007,19,0.7162019191608485,19
893,835,38190.74117647053,443,0.8011188275261769,443
899,1887,199.80314960629948,11,0.42640143271122094,11
904,2073,6478.395348837206,90,0.2201429387398934,90
904,630,1566.8577075098874,128,0.8893881483949702,128
910,1083,37983.08627450981,225,0.3977672624094923,225
906,94,2081.6064257028193,57,0.6959366466328021,57
908,1754,1767.272727272728,47,0.6550655425259145,47
910,702,391.05078125,14,0.8034775011091991,14
913,627,438.578125,16,0.7366275918508551,16
914,760,683.175298804781,25,0.8349645585662728,25
913,1708,412.59842519685117,16,0.5329926062140491,16
919,63,7137.719367588943,108,0.5371465827335952,108
918,1865,5031.881889763783,72,0.6339256670597361,72
916,2001,472.75,18,0.7035918088346463,18
930,1109,66346.23346303497,411,0.7801126565350321,411
924,668,6967.8404669260635,96,0.5899268414310767,96
927,1072,5016.142292490113,103,0.7067182071491183,103
924,196,414.2380952380954,18,0.6996007077581244,18
930,989,1516.5486381322917,58,0.5609758742797635,58
930,124,270.0,10,0.6695340634119861,10
933,1370,2333.1789883268502,72,0.8243020018406235,72
946,852,22260.099601593683,452,0.5941409844232464,452
935,1036,1916.082677165352,52,0.6989931046814577,52
938,886,5522.0,97,0.4853144732609327,97
935,1330,1056.8482490272363,32,0.8299512387477648,32
938,410,1619.101960784319,54,0.8599086455530797,54
943,946,417.90384615384755,22,0.7530343889138644,22
945,766,598.2755905511804,27,0.6085149520732818,27
960,2256,633933.9328063241,775,0.10228014439734037,775
946,1467,499.4624505928841,22,0.5161234625008211,22
950,202,1350.5625,46,0.6074247191663851,46
949,438,253.18181818181984,16,0.5350986862222922,16
952,780,329.8371212121201,19,0.47113538569577945,19
956,1520,953.5634920634911,33,0.49330270995969394,33
957,675,1480.5176470588267,52,0.5704803457641318,52
955,1343,230.13846153846134,20,0.7066356471865332,20
959,283,1135.6324110671922,44,0.5968389561843939,44
962,459,918.359375,38,0.6725473156165311,38
973,587,65254.18181818182,469,0.5140614480847403,469
967,1244,1640.7419354838712,61,0.4427079492641394,61
966,117,600.8110236220527,24,0.5679079610888665,24
968,1511,347.74418604651146,21,0.3597863338009505,21
973,57,-1858.4618473895607,19,0.8330798026226974,19
973,1055,268.49609375,12,0.7847600289317019,12
980,519,8534.788235294109,146,0.4426813549592294,146
978,1339,579.112000000001,28,0.539550266938458,28
980,1117,1628.8565737051758,53,0.6588283367443127,53
987,829,18670.314960629912,215,0.5521035572363764,215
981,1390,1248.708661417324,39,0.7371152452429103,39
982,977,301.0154440154438,16,0.7464084690734772,16
985,379,313.1647058823546,13,0.8233332969625339,13
986,861,584.2047244094501,15,0.7176573640817989,15
990,787,1115.453125,46,0.4247024659822209,46
995,1053,1200.00390625,52,0.7621390387881871,52
998,1352,-1821.8132295719843,53,0.8540345697865955,53
996,701,3985.9601593625557,90,0.7930166574259357,90
995,2226,564.393700787401,17,0.846164211552641,17
996,1231,222.3385826771646,14,0.2036532699906393,14
998,1682,1198.7587548638112,43,0.5864398425551163,43
1000,1783,6198.562992125997,93,0.42368968010637786,93
997,1444,232.94488188976356,13,0.7992627084097098,13
1001,497,516.3720930232557,24,0.7219066992947734,24
1002,871,1212.7937743190632,49,0.5092835067423439,49
1001,970,1361.1732283464553,24,0.6107668702990148,24
1001,254,576.8600000000006,18,0.7446595643835505,18
1013,1271,85272.92941176466,356,0.6255448706685351,356
1006,211,1086.0,34,0.8115911075064581,34
1013,802,23428.860465116275,231,0.5244705952342497,231
1008,344,199.79999999999927,16,0.5866781835441226,16
1011,480,-11575.389558232928,30,0.918888976005373,30
1009,882,331.1119691119675,18,0.6891938691119286,18
1010,1042,384.09960159362527,25,0.3283257097367874,25
1008,1540,484.43359375,18,0.8689145965572359,18
1012,985,753.2992125984238,39,0.6779070270725635,39
1015,60,-5364.302325581397,30,0.7899533054757104,30
1017,783,2997.540856031126,63,0.5452393178608413,63
1016,2230,1505.765625,40,0.7087295014919323,40
1018,958,371.0944881889736,17,0.7728899313209289,17
1023,263,3149.1062992125953,81,0.4706727705691666,81
1024,525,1030.6055776892463,53,0.408066062126085,53
1036,720,130015.6328125,684,0.46753771613264494,684
1025,1386,1592.3953488372208,63,0.5992894708304541,63
1023,94,-3106.0625,13,0.7458664237832732,13
1026,1548,1812.372093023252,50,0.668091182524883,50
1028,636,5004.350393700777,86,0.7034994244731287,86
1044,443,492799.75,1258,0.6269009627645291,1258
1034,227,-11685.763779527566,124,0.8813735785037038,124
1031,242,309.98804780876526,13,0.5986484294817226,13
1035,272,242.91633466135318,16,0.7720043313918761,16
1036,1061,500.04761904761835,26,0.3662560676755887,26
1036,1573,191.90769230769183,11,0.2653724462171377,11
1038,890,-16139.480158730148,27,0.9221401929696996,27
1044,809,8556.529411764728,150,0.38640496590145634,150
1038,2057,378.87058823529514,16,0.7734924780521449,16
1050,610,12082.762845849851,393,0.8681960305419675,393
1043,111,2143.287401574795,69,0.7320315693253061,69
1044,2003,2464.1857707509917,43,0.8729621215710982,43
1043,337,970.2071713147452,39,0.5900921357474662,39
1054,265,-4305.101960784319,112,0.8732057372815746,112
1056,2152,4244.296875,80,0.5501650522838276,80
1053,2249,-6126.645161290326,14,0.9200178791534743,14
1060,708,5412.03125,192,0.5176186239219962,192
1056,819,240.25196850393695,21,0.6817020110351639,21
1059,166,1330.4375,30,0.7980637692958696,30
1059,1850,743.9090909090883,22,0.5626781155170988,22
1059,382,118.5,10,0.6123724356957946,10
1065,322,2299.4023904382484,65,0.5540696696985616,65
1067,2227,938.824701195219,24,0.8492609729842362,24
1072,1371,468.87692307692487,21,0.4973253931475785,21
1074,959,515.2204724409421,26,0.4325351828899326,26
1074,1712,899.334630350193,30,0.5678058364139988,30
1074,1097,522.3625498007968,22,0.8040909434219162,22
1085,2045,12559.894941634266,181,0.7591584385634991,181
1080,1823,878.4645669291349,26,0.8395699025313267,26
1081,1847,644.2352941176505,31,0.456650564507818,31
1083,2155,877.0272373540865,33,0.5783395211176802,33
1084,193,1648.2727272727352,50,0.8581030191311221,50
1084,225,1001.2265625,28,0.7751874615815643,28
1087,271,4438.496062992126,91,0.6354371612703706,91
1092,713,29081.2578125,272,0.5473557934876263,272
1086,532,345.93650793650886,19,0.7391189306754217,19
1084,605,424.05426356589305,15,0.8692269873603532,15
1085,592,219.41568627450943,10,0.715794094088536,10
1093,798,-30842.109375,141,0.9010444852508683,141
1094,1771,863.8604651162823,28,0.6873287609491802,28
1096,1216,1397.9960159362527,56,0.7299113391520139,56
1101,556,7470.404761904763,168,0.5405478090736058,168
1098,34,-6041.968503937009,25,0.7668910716035006,25
1106,2062,-39093.371541501954,338,0.8754376419320642,338
1105,629,25211.691699604737,331,0.618281310256659,331
1108,149,1112.657480314956,34,0.7160772660784411,34
1105,1806,573.6106870229014,21,0.6618852616908173,21
1106,1724,229.354838709678,11,0.7398222669132122,11
1118,2167,5233.691699604737,112,0.817373655359838,112
1119,273,20544.721568627458,156,0.4417248369299522,156
1120,112,18328.826086956513,148,0.44905878781080205,148
1117,1282,1083.0705882352922,33,0.632786217959015,33
1122,137,2632.279999999999,79,0.5461090931478921,79
1123,662,422.6399999999994,20,0.6068149982039391,20
1122,1404,415.3307392996103,14,0.8540767036911658,14
1125,1052,2419.4280155642045,74,0.8001069650056216,74
1128,455,1232.9377431906614,44,0.6347465204780361,44
1131,65,1419.7093023255802,30,0.7118461235982331,30
1131,1161,362.25,19,0.6816134345207245,19
1138,699,224.13725490196157,13,0.5940885257860048,13
1141,1979,1684.5078740157478,46,0.5268097027372662,46
1141,1610,395.7450199203158,21,0.5841809749780088,21
1142,1900,749.0625,32,0.3474695353113549,32
1143,1470,994.5378486055779,20,0.5649733644880994,20
1143,1798,2592.222222222219,59,0.8607999579100265,59
1144,971,237.27490039840632,13,0.7076929319600557,13
1146,769,506.19847328244214,20,0.7064016838125997,20
1149,1248,760.8000000000029,27,0.6232259356569259,27
1154,1623,12638.365384615376,156,0.5241380642603487,156
1151,1419,2455.700787401569,46,0.609514250045308,46
1151,722,720.0980392156853,29,0.41926231190065777,29
1154,1403,1101.467181467182,31,0.6779348864091906,31
1154,2141,380.65369649805507,20,0.6228995664235577,20
1159,1741,27460.838461538457,194,0.47192177426934073,194
1156,559,470.2901960784329,21,0.7376822983720345,21
1165,390,113968.953125,346,0.32213515609952575,346
1160,785,405.05555555555475,18,0.7000488977073386,18
1160,1266,209.03585657370604,13,0.6411906333430977,13
1173,1937,26159.905882352963,544,0.6085540737257722,544
1174,981,1478.0930232558167,275,0.8985362185788633,275
1171,1177,5543.236000000004,113,0.7676911555127645,113
1166,648,440.5,11,0.9452408824256789,11
1168,1055,126.17054263565842,11,0.758355535118268,11
1172,1957,62.62992125984238,10,0.8624309603645446,10
1174,605,232.33846153846207,19,0.34301029334465605,19
1177,1063,3555.794466403153,121,0.5183341183992715,121
1177,2291,-18430.223938223935,19,0.8892221137771018,19
1180,1596,654.16015625,36,0.45918887048273593,36
1185,312,11251.727272727265,138,0.6440649476829337,138
1182,1548,1382.78125,35,0.6184098562533066,35
1183,1733,1434.484375,52,0.5216556910404107,52
1183,1197,997.3529411764684,30,0.673969834728884,30
1185,1678,653.2413793103478,26,0.7445485542036138,26
1190,2225,4877.131274131272,87,0.2687811254413422,87
1186,800,363.730158730159,17,0.775831117540967,17
1194,2026,9501.647058823524,128,0.576963040317728,128
1191,1330,511.0,26,0.6181826094411287,26
1195,1869,15264.525896414329,161,0.684717036871118,161
1192,1472,196.3565891472863,10,0.39551491519521154,10
1193,2286,-1220.0398406374516,21,0.6884419821525747,21
1200,1832,2008.8267716535483,71,0.4697071222698178,71
1203,387,2150.941176470573,120,0.7847370898854886,120
1200,720,542.1764705882342,21,0.7836368776345767,21
1208,2287,-151048.0393700787,268,0.9269949491489121,268
1205,503,355.46875,14,0.7881860129581,14
1204,1772,383.72373540855915,14,0.8149191251178831,14
1215,2156,6278.71875,155,0.8485658368508189,155
1211,466,606.6470588235316,28,0.7011228154581202,28
1210,1565,106.60317460317492,10,0.6123724356957946,10
1222,2223,32238.32549019606,217,0.7838629215981476,217
1218,1337,9337.203125,101,0.46538194214858997,101
1215,2021,475.078740157478,16,0.8724501466195267,16
1217,1515,499.01176470588325,20,0.6394571476672585,20
1224,2243,6672.133858267713,106,0.6657700519542483,106
1224,431,2354.503937007874,93,0.5966124717852653,93
1224,938,1563.1796875,43,0.7517006309040007,43
1227,913,4584.352941176476,92,0.5875752992683514,92
1228,4,-1859.8076923076878,37,0.7199962280259353,37
1231,675,624.6901960784307,27,0.4608363892248491,27
1231,1006,377.96442687747185,13,0.8374708747552647,13
1238,2158,9099.546875,180,0.31446021776703914,180
1232,2234,-5818.654761904763,19,0.8116932139880219,19
1236,943,513.565217391304,23,0.7917807515960175,23
1239,1063,438.0588235294126,17,0.7785380148844843,17
1252,2205,91154.55905511812,505,0.390462072703467,505
1243,2279,76.45348837209167,41,0.7048074671505442,41
1244,94,2448.376470588235,57,0.8108728890156549,57
1248,57,3490.6417322834604,106,0.5180977242779501,106
1247,441,452.9169960474319,23,0.7014225607947574,23
1249,767,574.5079365079364,32,0.48215622061302976,32
1251,1145,602.0077220077219,24,0.7280522444428174,24
1251,1427,661.7192307692276,29,0.5647829561442943,29
1253,430,1655.6459143968968,57,0.7667054524362159,57
1254,1639,3009.5954198473337,68,0.8009782323246781,68
1254,780,3301.0,69,0.661616538504727,69
1257,2303,-4778.585365853658,26,0.6448844706961514,26
1256,31,630.8095238095193,26,0.7756070683446429,26
1260,1683,3451.8196078431356,65,0.7124111979109569,65
1259,1833,289.15384615384573,25,0.34792049208224674,25
1261,1066,1088.421875,44,0.7166796414436384,44
1259,1077,422.77734375,16,0.7718317711997478,16
1266,1760,18934.698412698403,202,0.6613257076591325,202
1265,1503,5495.024291497975,105,0.36276506052507757,105
1264,683,1488.2868217054347,50,0.7100151092235851,50
1266,1920,8576.404761904763,91,0.3375819205021895,91
1271,118,56386.35686274507,256,0.6160171387697652,256
1269,2265,4072.1428571428623,40,0.4654996240727524,40
1267,402,203.06153846153757,19,0.5485520213830198,19
1267,901,547.064516129034,21,0.6747133430117528,21
1272,2050,4687.190839694653,94,0.6479815086619156,94
1275,1363,1730.2677165354326,40,0.6521253097424072,40
1278,2243,-15939.16342412452,45,0.8450091537632052,45
1276,1289,4673.2109375,15,0.588868789452003,15
1278,715,672.8507462686539,22,0.6922661507583349,22
1278,2081,760.578740157478,25,0.6826482009408384,25
1291,778,142787.30980392155,368,0.4248116688095109,368
1284,2011,835.3372549019605,13,0.5111611212207827,13
1284,2135,673.5200000000041,28,0.7444146952905104,28
1285,1788,361.4330708661437,14,0.8034104706539594,14
1289,2158,-2979.7301587301627,27,0.5984498466329768,27
1288,1539,461.7360000000008,23,0.31215976576352295,23
1291,1019,1182.444444444438,48,0.4792061386500627,48
1291,2056,656.0433070866129,31,0.5077392051769516,31
1295,334,-2392.1068702290067,36,0.870675618395679,36
1297,706,6084.738461538465,104,0.5620668349847167,104
1325,84,38100.04347826075,861,0.784679075943774,861
1302,1660,1855.582677165352,49,0.6608629562604224,49
1305,2062,4461.578125,86,0.39638286203171474,86
1303,937,218.234375,19,0.5537488668717226,19
1312,2092,19904.342629482067,277,0.422485326219643,277
1311,15,7672.027027027012,117,0.6161587499390986,117
1307,1095,238.11764705882524,15,0.4057636961641156,15
1307,2220,536.674418604649,10,0.8610610802815148,10
1309,212,499.6078431372589,19,0.8384001899439278,19
1308,588,364.883268482492,14,0.847611081428836,14
1309,1250,504.3745019920316,19,0.6314714268250088,19
1312,2118,2910.377952755909,82,0.4039273221964088,82
1311,2264,2992.996062992126,16,0.8285391521212258,16
1315,948,1799.2598425196775,70,0.4643657627065713,70
1316,2019,3171.96875,77,0.6498430917876622,77
1323,44,23221.732283464575,267,0.5396146602626224,267
1321,166,18472.162055335968,174,0.5015575111868267,174
1319,1199,2244.8196078431356,63,0.6598329055359214,63
1324,308,9219.509881422913,170,0.6690554012308093,170
1320,384,1212.503937007874,43,0.7204055586543356,43
1326,710,320.645669291338,14,0.7336121858607355,14
1335,3,43909.45161290321,162,0.8589392844741244,162
1326,422,677.4941634241259,25,0.8235166152923895,25
1327,438,297.46875,17,0.6812389024132135,17
1328,1662,4122.425196850396,64,0.5391971259585066,64
1328,1081,359.4921875,18,0.3799455153951228,18
1332,1168,14469.233201581024,117,0.3599391710103242,117
1330,1451,3580.953125,68,0.3723277726751098,68
1334,1865,-145.98406374501064,126,0.8670310754389641,126
1329,2170,-2410.03162055336,26,0.7788840235911925,26
1330,1839,519.1388888888905,20,0.6011622767425168,20
1330,2130,754.063745019921,13,0.7642262260670848,13
1332,230,530.4669260700393,26,0.6477449912960834,26
1338,847,531.6666666666679,25,0.47113236678425785,25
1339,2287,826.5559845559837,16,0.6531910279817552,16
1343,1875,3880.9534883720917,62,0.4931624515474431,62
1344,2005,8579.259689922488,124,0.5373487425381854,124
1344,698,1290.9354838709696,48,0.6023929071499198,48
1345,993,8550.36821705426,132,0.6955640981362288,132
1343,2092,1096.5889328063204,40,0.6394412976502927,40
1344,285,1077.24705882353,35,0.5949333909872632,35
1365,505,2063291.3411764707,1422,0.49751362781799574,1422
1348,592,172.86381322957095,12,0.3890525793913288,12
1352,125,5958.632411067199,124,0.6207022171506362,124
1352,1740,3665.312977099238,97,0.4305160023851541,97
1349,1804,299.6409266409264,19,0.44622584327971115,19
1360,375,30595.314960629912,314,0.45003330181335793,314
1352,336,235.81538461538548,21,0.46318536638136826,21
1352,160,-6328.294820717136,18,0.8552783402879227,18
1355,1525,770.2031872509979,28,0.7001361453731058,28
1359,2070,11303.560311284047,116,0.5390709385412238,116
1357,859,1198.239043824702,39,0.7504792941236406,39
1368,1450,38063.32000000001,283,0.4418419177771719,283
1363,1880,185.63921568627484,13,0.7758626149379382,13
1366,551,536.628458498024,24,0.7380502662327287,24
1370,700,9672.29296875,133,0.6356697319357857,133
1367,177,739.6451612903256,17,0.44972957444004685,17
1371,271,-5550.679999999993,41,0.8558954488741469,41
1369,1575,426.6976744186031,20,0.46897134525203504,20
1375,34,3320.1007751938014,78,0.5762376833014184,78
1376,1921,344.3043478260879,19,0.34136076114517117,19
1379,18,1131.3622047244062,26,0.7955726671393281,26
1379,2254,-11344.403921568628,25,0.8931813370929637,25
1380,1366,1170.4823529411733,37,0.3720448377717192,37
1382,1739,1273.182879377433,46,0.2825913370134169,46
1404,372,-542723.6456692913,944,0.9191740487312097,944
1387,1015,6394.058823529398,127,0.7955301048094187,127
1386,39,2996.493975903606,68,0.46443353945932503,68
1383,1226,221.1811023622049,13,0.523556754446835,13
1386,1286,9004.58203125,39,0.7744886720663641,39
1389,1600,675.0117647058833,22,0.6801458764847325,22
1391,1672,1113.03515625,40,0.379671299707975,40
1395,426,2027.4440000000031,63,0.6080410700412119,63
1394,1814,704.5639999999985,22,0.8668990114793323,22
1397,171,5103.684824902724,83,0.600615112367923,83
1398,42,1355.5984555984542,40,0.7371339939370262,40
1397,672,303.89763779527857,15,0.7191339420384121,15
1398,157,-3157.716535433072,10,0.8859652282939079,10
1401,2109,990.5230769230766,41,0.6163371474930338,41
1400,2288,-7386.992125984252,14,0.815448332590678,14
1404,284,424.1653543307111,20,0.4352816040658469,20
1404,1183,2176.4961240310076,53,0.7834703226163539,53
1408,219,429.78125,20,0.6786634455342251,20
1411,1627,504.02702702702663,18,0.5626493501987786,18
1411,1817,143.105882352942,12,0.538527918935206,12
1419,1720,17748.25793650793,189,0.677661647648761,189
1413,109,-2562.9760000000024,21,0.8001279547437641,21
1430,1817,-534919.2153846156,1435,0.8879133980810843,1435
1424,1924,167666.62745098036,397,0.3855313475116478,397
1416,2096,640.2918287937719,25,0.8673074328191924,25
1418,1694,664.6889763779545,27,0.5327480230515421,27
1429,1960,80817.09803921566,455,0.40586306834407926,455
1420,1190,-3199.8425196850403,12,0.8256317375583276,12
1422,1550,-3106.1411764705845,74,0.9154594736166773,74
1423,2303,-2431.9444444444453,12,0.6291088370799448,12
1422,932,608.863636363636,23,0.6306911578241859,23
1423,1494,704.43579766537,24,0.869127696799536,24
1425,202,1206.3358778625989,41,0.7390194127021895,41
1427,2288,2235.7312252964402,31,0.6651165846012748,31
1427,563,592.5447470817162,26,0.698989150915178,26
1434,1895,1657.722222222219,56,0.3295474787673218,56
1433,2174,668.027450980393,34,0.6359624101490314,34
1433,860,288.1593625498026,12,0.8159926093872674,12
1437,1071,1557.9279999999999,54,0.4819517217300962,54
1439,496,1986.8661417322874,58,0.7920430148996589,58
1438,372,294.1328125,12,0.8509134852745692,12
1439,1594,574.748031496063,19,0.5078318075669975,19
1442,2099,2145.04296875,91,0.4455380306681238,91
1444,1244,3635.932270916339,112,0.31840512383774255,112
1444,291,2300.302788844623,64,0.6864379460143625,64
1442,773,184.9224806201546,15,0.3094241870797307,15
1442,1445,776.2608695652161,27,0.7097160530561277,27
1445,808,937.9656488549663,32,0.8065617053690453,32
1447,521,1303.6141732283431,37,0.7365496846564392,37
1447,1936,502.44268774703596,25,0.6726940321775128,25
1457,66,21818.734126984113,205,0.5363446225626669,205
1452,2253,-5542.857142857145,16,0.7154159618535123,16
1455,450,778.5617529880474,36,0.568972702920658,36
1457,623,1313.0856031128424,40,0.7761229591967291,40
1458,1382,744.6692913385778,20,0.8424470713517108,20
1461,1817,4002.881889763783,77,0.4120238376968383,77
1458,1955,159.38582677165323,10,0.7562801650117309,10
1461,285,729.0157480314956,39,0.40615264397808476,39
1461,1357,2691.349019607842,53,0.6211258309750244,53
1463,2049,-8993.976470588226,31,0.9097022321644638,31
1465,1321,9090.20634920635,26,0.6018470850162297,26
1474,779,38050.347490347485,230,0.40364534316700246,230
1471,1057,550.5625,22,0.6121171851191994,22
1471,1090,419.15625,22,0.7400973693966459,22
1472,1884,1483.3294573643434,43,0.5417222086076428,43
1472,711,418.58823529411893,25,0.569331042498011,25
1473,361,684.2961538461532,22,0.5199683228993731,22
1479,1988,3279.4000000000015,62,0.4620848032818649,62
1482,463,17398.789682539675,163,0.5876404745025675,163
1480,595,169.1574803149615,11,0.6876899886128591,11
1482,887,1659.259842519692,48,0.7075614695950134,48
1487,526,869.8849206349187,34,0.6333753734297213,34
1488,1086,2893.560311284047,64,0.5653927828933348,64
1489,2024,1039.6095617529936,40,0.6023769237095069,40
1487,2265,-5375.872509960158,16,0.8229079491795699,16
1493,2307,2948.260869565216,14,0.9242402737324042,14
1494,886,321.55147058823786,10,0.9399182879306308,10
1501,2231,-166732.76799999998,99,0.9575552965184706,99
1502,2305,1662.5666666666511,78,0.8596496932699209,78
1497,787,2882.6879999999946,72,0.5481767875532777,72
1507,103,365943.235059761,600,0.4699591146729003,600
1504,688,20830.724409448827,223,0.5557394616242288,223
1504,910,15193.155038759694,126,0.4173480181850487,126
1500,330,199.14068441064592,17,0.727597265569858,17
1504,1873,-15145.95634920636,41,0.8963151802883085,41
1506,2040,541.0236220472434,22,0.7399205242168023,22
1523,837,1174049.186770428,1015,0.29016602299458594,1015
1512,71,5345.523809523816,109,0.8549942257567967,109
1513,1613,-2637.637795275601,149,0.8974510382330976,149
1511,1991,343.635658914729,18,0.5918173819464796,18
1514,2263,-520.078125,47,0.5546323310054111,47
1515,1254,-11689.5390625,57,0.9048137240400852,57
1516,1690,5591.711538461532,105,0.564844856140092,105
1523,1801,332215.29411764705,500,0.3681276599057809,500
1515,1970,2283.3891050583625,54,0.6680199041119139,54
1518,52,6263.245136186772,107,0.41740635469929177,107
1517,548,348.78346456692816,16,0.7069356494410262,16
1519,714,992.83984375,31,0.6583382820262086,31
1519,2158,543.201581027668,24,0.7339047568669708,24
1527,1226,7057.325490196119,180,0.7623164300320908,180
1522,1382,3314.72265625,68,0.6050453159638292,68
1528,356,12637.341176470596,175,0.7139233876486565,175
1525,433,2247.3992248061986,60,0.5113324479977062,60
1531,273,-56735.78210116731,112,0.9005806720903511,112
1526,1276,292.585365853658,12,0.6831300510639732,12
1530,2090,2235.9246031746006,57,0.6371880874527727,57
1530,129,478.8893280632401,17,0.690720454723911,17
1537,1946,59325.879377431906,226,0.4374350722229357,226
1534,2165,1455.0077519379847,38,0.6962723546707364,38
1542,1030,18933.842519685044,189,0.5884418882046204,189
1538,1084,929.5577689243073,30,0.6656249831359241,30
1538,1969,596.4921259842522,29,0.38619028911234254,29
1539,2025,-3071.8650793650813,17,0.7882794989324166,17
1539,531,541.2430278884422,21,0.8969730860908733,21
1540,2260,-5303.588,12,0.883801861448735,12
1544,1495,8909.100775193801,89,0.5025920242870521,89
1542,801,335.0238095238092,17,0.5658306432087677,17
1544,2248,4406.325581395344,69,0.4769486571840738,69
1550,663,-176921.62352941174,317,0.9182462944199137,317
1550,1266,24522.4375,157,0.4750400241781596,157
1547,1960,819.3036437246992,49,0.6245508880888979,49
1558,871,358880.7362204725,553,0.3431636438750648,553
1552,241,2351.53571428571,76,0.6753851717387513,76
1550,1218,233.96850393700697,13,0.6424025018882127,13
1553,390,902.0358565737042,33,0.8086822258486804,33
1555,2274,2144.4503816793876,35,0.36716947406783096,35
1556,800,1065.0157480314956,39,0.6477313629861653,39
1555,643,61.60629921259897,10,0.6831300510639732,10
1560,20,2298.2519685039297,83,0.6823464403751213,83
1564,1003,12629.144578313251,191,0.6959328274400707,191
1563,2274,-5379.2015503875955,10,0.8438009243891595,10
1567,934,-9434.905882352934,20,0.9678723413514149,20
1567,1198,2018.0703125,70,0.6260892143478034,70
1570,1064,1224.109375,55,0.7461027658329241,55
1575,1868,63948.322957198456,235,0.47970615276008055,235
1570,1942,526.9019607843147,27,0.5666898521401152,27
1572,2109,353.835294117649,10,0.9252741613028528,10
1576,1520,2226.5625,56,0.864322708475217,56
1575,1112,349.1111111111095,12,0.8177452516456655,12
1580,1812,5154.376984126982,99,0.7651972079919264,99
1577,2222,628.9367588932801,31,0.6171630793916552,31
1581,1711,5704.261904761908,130,0.03652827399601119,130
1582,545,6128.972972972973,106,0.5523412038276593,106
1579,1358,612.8754863813228,33,0.7611439085864453,33
1579,1773,1632.2906976744198,41,0.7378362430091195,41
1596,1192,151476.2390438246,775,0.8148777743940118,775
1585,678,7770.155038759694,143,0.6431999762161905,143
1588,2296,2624.198312236287,46,0.37796903137324883,46
1589,1333,1957.7192307692312,48,0.6610444323618861,48
1588,526,160.5,10,0.6890302252407214,10
1590,2106,709.65234375,43,0.1577818756877818,43
1591,1842,852.7119999999995,31,0.4744420130499191,31
1598,582,-5792.703557312256,57,0.6145834924692642,57
1610,554,496868.531496063,704,0.41759827358031465,704
1598,1275,866.054263565893,43,0.6263861827403435,43
1603,1434,390.7777777777774,19,0.7025807581473124,19
1604,1556,933.9189189189165,36,0.42792704292307215,36
1606,1744,2909.653846153844,56,0.6221810512348629,56
1611,2107,1454.8260869565202,26,0.6712031309819835,26
1610,270,286.98418972332,12,0.751589760623164,12
1619,665,7431.637795275572,231,0.38888103338215607,231
1614,823,470.9722222222226,26,0.4219011376843595,26
1617,400,3266.0555555555475,80,0.8142431365643442,80
1620,1605,4068.2578125,102,0.5313066984889654,102
1616,1724,248.80232558139687,10,0.6985699678629192,10
1620,2307,2548.8358208955324,24,0.9296497802194943,24
1623,1048,614.2623574144527,29,0.6420427131717985,29
1628,939,330.7269076305238,27,0.680680466048709,27
1633,1750,57653.408560311276,217,0.42405360562870403,217
1639,548,22466.29230769229,267,0.5386251324563188,267
1634,929,4699.5703125,93,0.6763464063709664,93
1631,1046,379.682539682537,15,0.9082929295029846,15
1632,2132,152.60956175298816,12,0.5907030891845737,12
1635,1214,1153.7222222222263,45,0.36606458748074916,45
1636,1325,7073.8645418326705,14,0.6934516656454444,14
1641,1666,12253.02352941176,185,0.7479540220172457,185
1637,889,569.4320000000007,23,0.6540483319952604,23
1637,1769,215.87795275590543,17,0.6738461944903342,17
1637,2263,-6091.007722007722,17,0.8463452955278081,17
1646,1429,25824.338582677185,265,0.2810074600723578,265
1640,1346,432.20634920634984,21,0.6511242150838001,21
1641,599,543.2235294117636,29,0.4117895684433905,29
1643,221,1645.8249027237398,52,0.6718192761060976,52
1643,1037,1046.0787401574853,40,0.622785656450298,40
1643,1220,1018.71875,40,0.6568982243986802,40
1643,1885,2219.6666666666642,50,0.6052190118812845,50
1644,361,323.8346456692907,13,0.5081397159034496,13
1645,356,160.890625,12,0.44522730336195193,12
1647,432,578.7951807228892,25,0.7127253385773951,25
1646,1362,461.27058823529296,19,0.7955157409930502,19
1656,296,8633.901960784307,219,0.46304727328791645,219
1651,1322,11305.608695652176,36,0.5714282380019606,36
1652,1653,1705.8784313725482,62,0.546114945697561,62
1650,545,12.413385826770536,10,0.5669622553723552,10
1653,691,7073.6919999999955,115,0.5777302290253643,115
1655,79,-2837.4866920152053,19,0.7805805284994577,19
1661,1512,7677.7419354838785,133,0.563224363773754,133
1661,919,634.8897637795271,27,0.47049850387826014,27
1662,1533,191.56521739130403,12,0.5647753739560056,12
