Galaxy,NetCounts,Brightness,Area,Coordinates,Eccentricity
1083,-3093.149606299212,nan,19.0,"(1091.2105263157894, 1090.2105263157894)",0.6952857394753162
1084,2473.8666666666686,16.816559277825615,93.0,"(1096.1397849462367, 1216.8387096774193)",0.5300940098208449
1085,1581.8139534883667,17.30211149445492,43.0,"(1093.9767441860465, 1772.1162790697674)",0.7493360663582862
1086,9708.039370078739,15.332171177736003,217.0,"(1101.184331797235, 556.147465437788)",0.48985688702989916
1087,-16733.27559055118,nan,15.0,"(1096.7333333333333, 964.4666666666667)",0.8692269873603532
1088,438.7888446215147,18.69436105518693,14.0,"(1094.2142857142858, 1448.142857142857)",0.8192780576182005
1089,-5907.444881889765,nan,39.0,"(1098.128205128205, 677.8205128205128)",0.826373747037401
1090,-2079.7859922178977,nan,36.0,"(1098.888888888889, 34.861111111111114)",0.49917271748536385
1091,-3050.3474903474907,nan,9.0,"(1096.5555555555557, 289.44444444444446)",0.65787868915163
1092,-35632.93798449612,nan,418.0,"(1106.1961722488038, 2062.6172248803828)",0.8469580177025002
1093,35851.22047244094,13.91374013796645,407.0,"(1106.125307125307, 629.8304668304668)",0.6233630508360107
1094,-3264.09375,nan,12.0,"(1100.5833333333333, 203.33333333333334)",0.20376874642000586
1095,-16942.09090909091,nan,28.0,"(1101.857142857143, 2302.1428571428573)",0.8614963266971349
1096,-16564.035714285714,nan,8.0,"(1101.25, 89.125)",0.9722287151214405
1097,-3179.8139534883703,nan,16.0,"(1104.125, 1943.125)",0.6749138542589492
1098,-50843.453125,nan,23.0,"(1106.391304347826, 843.6086956521739)",0.9454545576945058
1099,574.7099236641225,18.40137825931749,33.0,"(1106.0, 1806.939393939394)",0.5656651868430496
1100,2921.015625,16.63616529976646,56.0,"(1108.7142857142858, 149.39285714285714)",0.6123712928092987
1101,434.84375,18.70416691912461,19.0,"(1106.157894736842, 1724.157894736842)",0.678435148246496
1102,177.72983870967437,19.675599133088248,15.0,"(1109.7333333333333, 805.0)",0.6948970109720896
1103,-3105.62890625,nan,17.0,"(1113.1764705882354, 1340.2941176470588)",0.6968382514733344
1104,14319.124031007756,14.910208872691868,143.0,"(1118.7272727272727, 2167.377622377622)",0.767049015660855
1105,23338.48837209301,14.379818191304883,188.0,"(1119.787234042553, 273.6276595744681)",0.5116444707934654
1106,65.79200000000037,20.754567278392134,9.0,"(1114.4444444444443, 315.0)",0.645827670760105
1107,20284.119047619053,14.53210962309927,179.0,"(1120.927374301676, 112.29608938547486)",0.44472205614080274
1108,342.536585365855,18.96323258981605,12.0,"(1115.0, 1822.5)",0.6831300510639732
1109,1555.9692307692312,17.319997488544583,45.0,"(1117.4222222222222, 1282.5333333333333)",0.776549236556199
1110,9142.564705882352,15.397329893223166,116.0,"(1122.9396551724137, 136.86206896551724)",0.36858870458862236
1111,680.7015503875955,18.217608150578226,50.0,"(1123.42, 662.24)",0.560308191870725
1112,2770.4603174603253,16.69362016513308,113.0,"(1125.8318584070796, 1053.2212389380531)",0.6372564417061597
1113,699.400778210118,18.188184721987966,27.0,"(1122.3333333333333, 1404.2222222222222)",0.7912286599665169
1114,238.807843137256,19.35487853456757,17.0,"(1124.4705882352941, 572.7058823529412)",0.7853779478291446
1115,129.80000000000018,20.016813268839122,8.0,"(1124.0, 1805.75)",0.7950972173652757
1116,3689.916996047439,16.3824585077487,61.0,"(1128.5737704918033, 455.60655737704917)",0.7082843520677945
1117,-9550.11811023622,nan,8.0,"(1125.5, 83.625)",0.9668460193186166
1118,189.421875,19.60642467205394,8.0,"(1126.75, 994.5)",0.7927001054654698
1119,170.82608695652198,19.718614518014466,9.0,"(1125.6666666666667, 1546.5555555555557)",0.786283935618104
1120,385.3809523809541,18.835274385853413,17.0,"(1126.9411764705883, 1688.764705882353)",0.8352690695845567
1121,-3026.3243243243196,nan,42.0,"(1130.9761904761904, 66.0952380952381)",0.6586810421180724
1122,-2713.51485148515,nan,15.0,"(1130.0666666666666, 10.6)",0.6877849114972858
1123,273.06153846153757,19.209348668089362,28.0,"(1131.4285714285713, 1161.5)",0.04761904761904803
1124,-6422.034615384615,nan,22.0,"(1133.909090909091, 1463.090909090909)",0.3990753375600786
1125,413.43083003952415,18.758992851584352,25.0,"(1138.48, 698.64)",0.5827660525410557
1126,-1593.790697674418,nan,10.0,"(1136.9, 2293.1)",0.4712786996662339
1127,-3221.7119999999995,nan,9.0,"(1138.0, 773.7777777777778)",0.7155104500850997
1128,3268.6932270916295,16.514064592119773,68.0,"(1141.2058823529412, 1979.0882352941176)",0.4475759167043673
1129,608.90625,18.338623920477993,34.0,"(1140.5882352941176, 1610.4411764705883)",0.6199217821383647
1130,3383.7919999999867,16.476490851692283,91.0,"(1144.043956043956, 1798.2747252747254)",0.8370885431308607
1131,1219.5686274509862,17.58448439021106,49.0,"(1142.3877551020407, 1900.6326530612246)",0.4404629899614246
1132,1029.7294117647034,17.768192206237472,34.0,"(1143.264705882353, 1470.3529411764705)",0.6556227378017465
1133,522.8674698795185,18.504020942238284,30.0,"(1144.5333333333333, 971.9666666666667)",0.5032256047961641
1134,762.1496062992119,18.094899425939627,8.0,"(1144.5, 2228.625)",0.6353272369503311
1135,1295.7360000000044,17.518708687179195,34.0,"(1146.264705882353, 769.0882352941177)",0.6848145305483885
1136,149.1811023622049,19.865715469966965,8.0,"(1145.5, 1593.625)",0.892775036020812
1137,531.5936254980079,18.4860505886406,16.0,"(1146.0625, 1841.75)",0.43064251539103965
1138,342.1405622489947,18.964488588166063,19.0,"(1146.9473684210527, 1694.7368421052631)",0.6676723097799706
1139,1189.8643410852746,17.611256376511367,40.0,"(1149.275, 1248.3)",0.6207322397413735
1140,13993.783269961976,14.93516214137134,181.0,"(1154.0497237569061, 1623.0441988950276)",0.5345962610772912
1141,1079.1171875,17.717328475593305,51.0,"(1151.6470588235295, 722.2745098039215)",0.42094483261896853
1142,2573.5852713178247,16.773653593938377,58.0,"(1151.6206896551723, 1419.2241379310344)",0.5829769454768045
1143,-16073.165354330704,nan,54.0,"(1154.1851851851852, 560.1111111111111)",0.8212766438947104
1144,178.52000000000044,19.67078280457877,16.0,"(1151.75, 1433.0)",0.822328426911837
1145,2522.7865612648166,16.7952987278341,40.0,"(1154.575, 2142.15)",0.7155852992245963
1146,1175.7244094488196,17.62423616308583,43.0,"(1154.6279069767443, 1403.6744186046512)",0.48540497712423875
1147,29743.931034482754,14.116504086360706,232.0,"(1159.9396551724137, 1741.9353448275863)",0.46971231834012317
1148,161735.12,12.277989162261058,433.0,"(1165.5311778290993, 390.0554272517321)",0.3212607525946756
1149,891.0629921259824,17.925228982989427,39.0,"(1160.179487179487, 785.5897435897435)",0.6005481314309974
1150,-2288.385826771657,nan,18.0,"(1159.0, 2218.3333333333335)",0.8560024162818194
1151,-21689.3412698413,nan,335.0,"(1173.689552238806, 981.1014925373134)",0.8978477938173562
1152,337.56916996047585,18.97909306038435,22.0,"(1160.4545454545455, 1266.1363636363637)",0.5479289026792924
1153,-3132.5905511810997,nan,21.0,"(1160.7142857142858, 1603.5238095238096)",0.1552395226538801
1154,127.91732283464444,20.0326765961515,9.0,"(1160.111111111111, 1474.3333333333333)",0.6945875203623408
1155,42963.90588235296,13.717240608655075,664.0,"(1173.5978915662652, 1938.085843373494)",0.6130688995513224
1156,-13484.976377952757,nan,16.0,"(1162.5625, 635.6875)",0.8025636590519764
1157,-3261.203125,nan,13.0,"(1161.6923076923076, 1544.3076923076924)",0.50709255283711
1158,364.28800000000047,18.896387836509664,12.0,"(1163.0, 1644.4166666666667)",0.8280471640739185
1159,-3203.59375,nan,19.0,"(1164.6842105263158, 2259.4210526315787)",0.7905537543974944
1160,207.7692307692305,19.506046920298466,18.0,"(1164.5555555555557, 279.5)",0.7233365665219814
1161,-13418.754940711464,nan,17.0,"(1166.3529411764705, 450.47058823529414)",0.8295968864413807
1162,518.5238095238092,18.513078242317533,32.0,"(1167.21875, 647.96875)",0.48442138417229696
1163,243.69649805447443,19.33287677907497,13.0,"(1166.6923076923076, 214.76923076923077)",0.5793691910670968
1164,6693.893280632386,15.735803039477245,138.0,"(1172.0652173913043, 1177.195652173913)",0.7781758003123389
1165,605.0866141732331,18.34545613624025,30.0,"(1168.6333333333334, 1054.9)",0.6560726283540717
1166,-2988.3359073359097,nan,31.0,"(1171.225806451613, 569.6451612903226)",0.6858589537528876
1167,4662.926829268283,16.12835349862216,165.0,"(1177.4969696969697, 1062.9939393939394)",0.545994605584167
1168,-22824.359375,nan,36.0,"(1176.638888888889, 2292.5555555555557)",0.874357521496736
1169,-5948.20784313725,nan,25.0,"(1173.44, 2097.8)",0.7148958514463806
1170,1061.8525896414358,17.73483942364675,45.0,"(1174.7777777777778, 604.9333333333333)",0.7153100356048923
1171,-1835.8294573643361,nan,65.0,"(1180.2307692307693, 1597.323076923077)",0.4131278139195442
1172,199.53571428571377,19.54994839995514,8.0,"(1178.875, 539.25)",0.8843384945005575
1173,12592.543307086627,15.049716367207708,172.0,"(1185.5290697674418, 311.81976744186045)",0.5910244073504342
1174,1759.2352941176505,17.186690176650593,53.0,"(1182.7358490566037, 1548.5094339622642)",0.6340944634763509
1175,1185.0588235294126,17.615650229408576,49.0,"(1183.6326530612246, 1197.3877551020407)",0.588060423814
1176,1899.484375,17.10341068641186,69.0,"(1183.6666666666667, 1733.2608695652175)",0.5494861920212489
1177,871.0198412698446,17.949929879829114,40.0,"(1185.375, 1678.95)",0.6333285261148937
1178,-2708.9446640316164,nan,39.0,"(1186.5641025641025, 799.8717948717949)",0.818980430146536
1179,11198.333333333343,15.177116523234771,110.0,"(1191.0181818181818, 2225.7909090909093)",0.4784488486805273
1180,12630.261904761894,15.046469109238446,174.0,"(1194.942528735632, 2025.5632183908046)",0.46214919743339783
1181,1302.590038314178,17.512980618647827,44.0,"(1191.5454545454545, 1330.5227272727273)",0.6720062553264409
1182,18463.809523809527,14.634196721915483,205.0,"(1195.9121951219513, 1869.780487804878)",0.6218700428726084
1183,-1703.0,nan,44.0,"(1193.9772727272727, 2285.25)",0.6244532209200737
1184,643.1732283464589,18.27918010274859,21.0,"(1193.4761904761904, 965.1904761904761)",0.6936071259583322
1185,-2895.930232558145,nan,31.0,"(1192.3870967741937, 1470.741935483871)",0.7112072678198758
1186,-21450.158730158728,nan,14.0,"(1194.0714285714287, 2240.4285714285716)",0.967540119476661
1187,-6765.072727272724,nan,19.0,"(1194.3157894736842, 2303.7368421052633)",0.8195233398470491
1188,2791.0,16.685600408778424,107.0,"(1200.2990654205607, 1832.6168224299065)",0.2867812126457202
1189,-5157.158730158728,nan,166.0,"(1203.6385542168675, 387.96385542168673)",0.761944788398276
1190,163.27626459143903,19.76769235974703,14.0,"(1198.7857142857142, 865.2857142857143)",0.34395801958630706
1191,-2193.573122529644,nan,8.0,"(1198.375, 2239.875)",0.8537954490857292
1192,-179372.1764705882,nan,365.0,"(1207.9095890410958, 2286.608219178082)",0.9091916543783306
1193,-2459.5238095238165,nan,39.0,"(1200.128205128205, 720.7948717948718)",0.8229452363831533
1194,141.28793774319092,19.92473728460689,19.0,"(1201.578947368421, 1968.7368421052631)",0.3487748339522835
1195,-20202.186770428016,nan,24.0,"(1205.5833333333333, 240.75)",0.7462031300675303
1196,718.7637795275587,18.158534540745634,38.0,"(1205.421052631579, 503.3421052631579)",0.5520193911006511
1197,-2854.2325581395344,nan,26.0,"(1204.423076923077, 1772.4615384615386)",0.5393905002144566
1198,-3107.116279069767,nan,15.0,"(1205.2666666666667, 1747.6)",0.8574161103280181
1199,30766.039682539646,14.079821010333063,198.0,"(1215.3737373737374, 2155.939393939394)",0.8231630025645393
1200,358.9090909090919,18.912538852901562,15.0,"(1209.9333333333334, 1565.8)",0.7798717871320033
1201,-384691.1832669324,nan,521.0,"(1223.9731285988485, 2230.6007677543184)",0.7909913541457314
1202,843.5298804780905,17.98474882181901,46.0,"(1211.5869565217392, 465.9347826086956)",0.7738934785215705
1203,1230.9098039215678,17.574434423102836,9.0,"(1212.2222222222222, 2238.4444444444443)",0.8430537009659907
1204,-2966.9055118110227,nan,9.0,"(1211.3333333333333, 2246.1111111111113)",0.9003995804089001
1205,410.4921875,18.766737759929725,22.0,"(1213.1818181818182, 640.2727272727273)",0.8077618387152704
1206,151.23735408560242,19.850852323183737,11.0,"(1214.5454545454545, 1059.2727272727273)",0.7651734615999966
1207,11915.65217391304,15.109705456566907,132.0,"(1219.090909090909, 1337.3560606060605)",0.4103805290060842
1208,541.4342629482053,18.466135661871363,25.0,"(1216.04, 2021.6)",0.7187164017563265
1209,697.8640000000014,18.19057301150935,33.0,"(1217.090909090909, 1515.2727272727273)",0.7143700814746516
1210,3026.9683794466546,16.597480289451614,132.0,"(1224.090909090909, 431.5151515151515)",0.5777540646204617
1211,2012.078125,17.04088790123997,63.0,"(1223.857142857143, 938.6666666666666)",0.755542624320808
1212,-5060.535031847132,nan,58.0,"(1227.6379310344828, 4.327586206896552)",0.6785701952560399
1213,5538.59375,15.941501221816297,132.0,"(1227.7954545454545, 912.7348484848485)",0.5317170297972592
1214,-6617.031999999999,nan,9.0,"(1225.0, 20.444444444444443)",0.8251935881864001
1215,1018.6535433070894,17.779933749538458,43.0,"(1231.6744186046512, 675.3720930232558)",0.702055241950661
1216,474.23046875,18.61002636637906,26.0,"(1231.1153846153845, 1006.8846153846154)",0.8523794417676507
1217,23790.77906976745,14.358978340034923,227.0,"(1238.295154185022, 2158.2290748898677)",0.33223222373320377
1218,-1673.320158102768,nan,8.0,"(1234.875, 2227.375)",0.8779711460710615
1219,727.5625,18.14532423355537,38.0,"(1236.1842105263158, 943.6842105263158)",0.8115151892066897
1220,585.9047619047633,18.380432430691407,32.0,"(1239.09375, 1063.6875)",0.6440634429155432
1221,-2875.43410852713,nan,22.0,"(1240.6818181818182, 2260.2272727272725)",0.5914281140003039
1222,111503.66929133853,12.681777102239984,620.0,"(1252.975806451613, 2205.8129032258066)",0.31392220065413384
1223,12851.984126984127,15.027574548753575,59.0,"(1243.1016949152543, 2280.6610169491523)",0.708916095530151
1224,2644.625,16.74408975233922,80.0,"(1244.5375, 94.4)",0.7296426601390468
1225,178.95736434108403,19.668126062731076,10.0,"(1242.1, 1762.1)",0.7974069660082093
1226,10866.04296875,15.209821454805047,152.0,"(1248.8552631578948, 56.93421052631579)",0.5992689354310536
1227,-467.671875,nan,8.0,"(1243.5, 2255.25)",0.848944332064475
1228,-6015.71428571429,nan,50.0,"(1247.78, 441.22)",0.6858661585029195
1229,795.8611111111095,18.047906790269405,19.0,"(1246.0, 1507.6315789473683)",0.731836586239893
1230,843.7333333333299,17.984486982255206,52.0,"(1249.6923076923076, 767.5192307692307)",0.5401739517496653
1231,299.72941176470704,19.108176596586638,19.0,"(1248.2105263157894, 105.47368421052632)",0.37962726358295873
1232,699.8446215139411,18.187495926783843,45.0,"(1251.1333333333334, 1145.7333333333333)",0.46065878544235034
1233,1142.251968503937,17.655595212071734,46.0,"(1250.7391304347825, 1426.804347826087)",0.6946823225518715
1234,4093.207999999984,16.26984046433539,99.0,"(1254.2424242424242, 1639.8989898989898)",0.797136685956717
1235,2679.1111111111095,16.73002318617192,82.0,"(1253.439024390244, 430.0975609756098)",0.6631941697732027
1236,4013.5882352941117,16.291167962476635,94.0,"(1254.212765957447, 779.436170212766)",0.6735051233986328
1237,2862.361867704283,16.658188655989342,50.0,"(1256.56, 31.26)",0.6184416688901385
1238,-2481.623529411765,nan,9.0,"(1253.7777777777778, 1999.4444444444443)",0.5715930647113177
1239,170.13385826771628,19.72302312255919,11.0,"(1254.6363636363637, 1733.0)",0.6019292654288461
1240,-2628.3253012048226,nan,60.0,"(1258.75, 2302.866666666667)",0.4472280047918242
1241,-13380.4375,nan,16.0,"(1256.625, 351.8125)",0.8747914172800582
1242,798.0952380952367,18.044863201099155,42.0,"(1259.0714285714287, 1833.5714285714287)",0.1643919745589737
1243,1117.9523809523816,17.678941736942534,16.0,"(1258.4375, 141.0625)",0.8451341807214056
1244,4282.8015873015975,16.22068011259371,85.0,"(1260.6117647058823, 1683.0470588235294)",0.7161278244222689
1245,-176757.0,nan,100.0,"(1260.75, 1070.21)",0.9569517731428537
1246,20802.494296577992,14.504711470971216,242.0,"(1266.495867768595, 1760.4710743801652)",0.6155310357397127
1247,4570.468992248061,16.150098082815077,81.0,"(1264.111111111111, 683.9753086419753)",0.7601795262299538
1248,6359.1111111111095,15.791508966586077,129.0,"(1265.6511627906978, 1503.0232558139535)",0.33551208048463843
1249,71294.15415019763,13.167365197964838,321.0,"(1271.417445482866, 118.91277258566979)",0.5554412949281801
1250,-5865.407114624504,nan,55.0,"(1266.9272727272728, 402.6)",0.5730394899184801
1251,10534.159362549799,15.243500289620618,53.0,"(1268.7924528301887, 2265.8490566037735)",0.6191807753565278
1252,1061.9294117647005,17.734760876450725,40.0,"(1267.55, 900.4)",0.82314017101933
1253,-3278.0389105058366,nan,9.0,"(1267.7777777777778, 1277.3333333333333)",0.5886140160896226
1254,-3249.9727626459153,nan,9.0,"(1268.7777777777778, 1131.6666666666667)",0.7476211403967076
1255,14998.347826086974,14.859891447282902,133.0,"(1272.5563909774437, 2051.3383458646617)",0.7551453012353295
1256,-8966.629921259842,nan,11.0,"(1268.8181818181818, 46.45454545454545)",0.8639619899603015
1257,2726.203125,16.711104471785156,59.0,"(1275.6271186440679, 1363.2881355932204)",0.6303839498057184
1258,-3303.8110236220473,nan,8.0,"(1272.625, 1629.375)",0.7905694150420949
1259,562.3137254901958,18.42505328921732,14.0,"(1274.0714285714287, 2110.3571428571427)",0.5512523762486936
1260,-10321.4140625,nan,89.0,"(1278.8539325842696, 2243.932584269663)",0.7587958411803398
1261,2869.082352941179,16.65564246441932,52.0,"(1278.173076923077, 2080.596153846154)",0.47563558408254325
1262,173.03600000000006,19.70465883213679,17.0,"(1276.235294117647, 682.0)",0.7094881793820081
1263,9062.6015625,15.406867783387227,31.0,"(1277.032258064516, 1288.8387096774193)",0.6360118329187991
1264,1151.3050193050149,17.6470240048876,35.0,"(1278.4571428571428, 715.5428571428571)",0.7204311217939205
1265,-3172.4920634920636,nan,16.0,"(1277.875, 740.4375)",0.8163357873773154
1266,539.2217898832678,18.470581415834765,17.0,"(1278.235294117647, 795.2941176470588)",0.47756733175973337
1267,-3317.2380952380954,nan,9.0,"(1280.2222222222222, 1250.7777777777778)",0.69693274533696
1268,180835.88549618318,12.156788457238461,458.0,"(1291.9301310043668, 777.9628820960698)",0.5220533776755163
1269,1362.2322834645674,17.464372079028728,34.0,"(1284.0882352941176, 2012.4117647058824)",0.5547983153248566
1270,4157.944881889765,16.252803180037702,46.0,"(1284.891304347826, 2135.3478260869565)",0.6473644291138828
1271,672.0705882352922,18.231462775434267,32.0,"(1286.34375, 1788.5625)",0.6004403190721304
1272,-12815.1015625,nan,44.0,"(1289.1818181818182, 2158.7045454545455)",0.8831514718950005
1273,-12962.749003984063,nan,12.0,"(1288.3333333333333, 505.9166666666667)",0.9373848467075497
1274,1418.7857142857101,17.42020798269315,67.0,"(1291.5074626865671, 1019.6567164179105)",0.353689680805171
1275,814.222222222219,18.023142621948832,37.0,"(1289.2162162162163, 1539.972972972973)",0.6671334770881199
1276,1880.2950191570853,17.114435010963142,51.0,"(1291.5294117647059, 2056.450980392157)",0.39653793896400374
1277,-5455.3359375,nan,61.0,"(1295.344262295082, 334.344262295082)",0.8004401875886054
1278,-3268.540000000001,nan,13.0,"(1293.0, 1408.2307692307693)",0.6302235883180972
1279,7012.590551181114,15.685303794509014,135.0,"(1297.7851851851851, 706.8222222222222)",0.6474489450591148
1280,299.59302325581666,19.108670761116176,22.0,"(1295.7727272727273, 1841.6818181818182)",0.494122571756762
1281,-7185.464864864865,nan,8.0,"(1294.625, 2300.5)",0.9292362252950345
1282,10392.069767441862,15.258244865693685,132.0,"(1305.3484848484848, 2060.810606060606)",0.7147520791698824
1283,3048.684824902797,16.58971867742749,1033.0,"(1325.5759922555662, 84.270087124879)",0.7713503414122279
1284,2422.7354085603147,16.839235033451928,70.0,"(1302.2857142857142, 1660.8)",0.6568761357856191
1285,-24479.585657370524,nan,25.0,"(1303.08, 2277.76)",0.9060620746344095
1286,41586.649805447494,13.752615161795749,376.0,"(1311.8696808510638, 2091.8909574468084)",0.5465354702895325
1287,742.2799999999988,18.12358060231172,34.0,"(1304.0, 937.5588235294117)",0.455816785018513
1288,9222.176470588223,15.387916429031117,142.0,"(1311.1901408450703, 2118.176056338028)",0.6588115331798045
1289,23560.137254901987,14.369555459492378,179.0,"(1311.9050279329608, 16.379888268156424)",0.5729712699647534
1290,1011.6078431372516,17.78746953042163,29.0,"(1307.5172413793102, 1095.7931034482758)",0.5206021655256846
1291,-2223.6062992126026,nan,25.0,"(1306.56, 2220.32)",0.7461013776399057
1292,871.8503937007918,17.948895079997897,37.0,"(1308.2432432432433, 588.1891891891892)",0.5290720549351905
1293,247.75,19.31496584210672,11.0,"(1308.090909090909, 1043.909090909091)",0.4701715185717577
1294,380.9842519685044,18.84773243892466,8.0,"(1306.625, 1058.625)",0.713214926384501
1295,678.8582677165396,18.22055222105042,30.0,"(1309.3666666666666, 212.46666666666667)",0.8282869821992975
1296,665.2687747035525,18.24250715069718,33.0,"(1309.1818181818182, 1251.030303030303)",0.6210936384416491
1297,-2716.697674418603,nan,32.0,"(1311.875, 2264.875)",0.7972902328536792
1298,2256.581027667984,16.916372668834782,94.0,"(1315.436170212766, 948.9148936170212)",0.3857007591447397
1299,2396.6279069767443,16.85099846987071,9.0,"(1310.888888888889, 1994.0)",0.9480561269985929
1300,7506.1411764705845,15.61145817894884,115.0,"(1316.0869565217392, 2018.6)",0.665002598343204
1301,57282.196850393666,13.404950836487401,325.0,"(1323.5907692307692, 44.356923076923074)",0.46446059823763697
1302,206.8160000000007,19.51103966439355,12.0,"(1313.5833333333333, 270.0)",0.6527719304084897
1303,31692.536964980565,14.047607486136593,221.0,"(1321.4389140271494, 166.2714932126697)",0.4791146779964984
1304,397.03125,18.802938272333794,17.0,"(1314.7058823529412, 1435.8235294117646)",0.7990971677654323
1305,3443.203125,16.457593390475814,80.0,"(1319.225, 1199.275)",0.6513381922496997
1306,12093.856573705212,15.09358796546579,217.0,"(1324.0967741935483, 308.1981566820277)",0.6993021618331422
1307,2236.612403100764,16.9260231776432,66.0,"(1320.590909090909, 384.24242424242425)",0.7483202503268245
1308,328.9803149606305,19.007075219864756,18.0,"(1321.111111111111, 508.3888888888889)",0.6303039936791248
1309,60129.91411042941,13.352273541250764,203.0,"(1335.5073891625616, 4.458128078817734)",0.8370562544713024
1310,988.6852589641348,17.81235485252878,52.0,"(1326.1153846153845, 422.78846153846155)",0.8069997757157604
1311,1129.0,17.668265145187583,36.0,"(1326.388888888889, 711.4444444444445)",0.5612962289893164
1312,-2853.4513618677083,nan,33.0,"(1327.2424242424242, 438.3030303030303)",0.8599151692388765
1313,674.0,18.2283502586617,34.0,"(1328.3823529411766, 1081.4117647058824)",0.5403264776313613
1314,4753.334645669282,16.10750402325138,80.0,"(1328.75, 1662.1875)",0.5669180823285407
1315,-502.960629921261,nan,44.0,"(1329.6818181818182, 2170.4772727272725)",0.4278147442576925
1316,17538.76356589145,14.690002566113346,155.0,"(1332.6387096774195, 1168.2451612903226)",0.5337339878885344
1317,-134677.05098039214,nan,255.0,"(1337.3254901960784, 1869.129411764706)",0.7617930959492817
1318,-2225.723076923081,nan,112.0,"(1332.9464285714287, 1451.9107142857142)",0.7525341996512004
1319,852.1111111111095,17.973759429174237,32.0,"(1329.875, 1839.75)",0.5871687332437799
1320,526.4552529182874,18.49659634152167,38.0,"(1332.1052631578948, 230.1315789473684)",0.2697886354790127
1321,2367.666666666668,16.864198600119018,29.0,"(1330.8275862068965, 2130.689655172414)",0.47120659138356874
1322,293.29296875,19.131745871100264,13.0,"(1332.8461538461538, 1889.923076923077)",0.6618028466539135
1323,-1549.6484375,nan,9.0,"(1333.6666666666667, 1984.6666666666667)",0.8664423838836067
1324,903.1847389558243,17.91055852315521,40.0,"(1338.525, 847.95)",0.6177837535289364
1325,1825.076923076922,17.146797065602595,31.0,"(1339.4516129032259, 2286.516129032258)",0.7015215292540941
1326,11909.0,15.110311761850419,161.0,"(1344.4347826086957, 2006.1490683229813)",0.4132812159542389
1327,2108.69921875,16.9899634071626,86.0,"(1343.7674418604652, 698.6627906976744)",0.6192826250029354
1328,10601.75,15.236556102731207,175.0,"(1345.2914285714285, 993.88)",0.6899918555420572
1329,3358.8274509803887,16.484530765188836,61.0,"(1343.1967213114754, 2092.754098360656)",0.5041173503261972
1330,1793.885375494072,17.16551327667019,57.0,"(1345.0701754385964, 284.64912280701753)",0.4396607871502239
1331,321.98823529411675,19.030399990327094,25.0,"(1345.44, 313.2)",0.6164713095352408
1332,-4210.466926070039,nan,14.0,"(1345.7142857142858, 535.5714285714286)",0.715620400182877
1333,8996.550387596886,15.414809958295429,159.0,"(1351.7295597484276, 125.61006289308176)",0.5551020127804475
1334,-2890.2204724409457,nan,29.0,"(1348.448275862069, 592.3103448275862)",0.48809517738608615
1335,345.09448818897727,18.955154942891458,17.0,"(1347.4705882352941, 1674.1176470588234)",0.7679974044725549
1336,4559.434782608703,16.15272247996642,129.0,"(1352.8682170542636, 1740.3488372093022)",0.40343959386477496
1337,506.1811023622031,18.53923518178981,27.0,"(1349.5185185185185, 1805.1851851851852)",0.3404185568019447
1338,676.6932270916295,18.224020425687485,33.0,"(1352.5757575757575, 336.030303030303)",0.5071020203798048
1339,78323.91199999995,13.0652640730077,413.0,"(1361.0145278450364, 375.55690072639226)",0.43058527229414184
1340,965.7727272727243,17.837812657315883,19.0,"(1353.0526315789473, 453.0)",0.7386545182038354
1341,-4987.823529411762,nan,23.0,"(1352.4347826086957, 161.34782608695653)",0.9211975204546096
1342,585.3149606299194,18.381525937980467,21.0,"(1352.4761904761904, 1465.6190476190477)",0.7895889970336986
1343,1182.0279999999984,17.61843058930217,44.0,"(1354.7727272727273, 1526.0)",0.7172012256980729
1344,13899.961089494172,14.942466038688796,160.0,"(1359.775, 2071.60625)",0.5963859792958149
1345,1950.4285714285652,17.07467487447051,66.0,"(1357.2878787878788, 860.0909090909091)",0.697365305067818
1346,-6688.543999999998,nan,9.0,"(1359.2222222222222, 778.0)",0.914510483313302
1347,53921.99212598428,13.47058517836005,358.0,"(1368.4972067039107, 1449.8715083798882)",0.4328344146572177
1348,4085.8132295719843,16.271803724227215,11.0,"(1360.5454545454545, 533.7272727272727)",0.7805914330908924
1349,523.4516129032272,18.502808644181364,27.0,"(1364.0, 1880.4814814814815)",0.7426992772499621
1350,-10017.9765625,nan,12.0,"(1363.5, 2280.1666666666665)",0.9266309390334873
1351,-18524.24803149607,nan,63.0,"(1366.4761904761904, 549.6984126984127)",0.9038120003056427
1352,13992.953488372092,14.935226523576542,172.0,"(1370.2790697674418, 700.3081395348837)",0.5192629830762783
1353,100.92430278884422,20.290010605314396,9.0,"(1364.111111111111, 1940.2222222222222)",0.7934920476158722
1354,2824.808764940237,16.67252736973737,33.0,"(1367.7575757575758, 177.15151515151516)",0.4078243690056622
1355,-7495.166666666657,nan,85.0,"(1371.105882352941, 271.25882352941176)",0.790916052306392
1356,543.34375,18.46231331049407,27.0,"(1369.1851851851852, 1575.2962962962963)",0.5817685618279391
1357,-1861.8653846153848,nan,11.0,"(1371.090909090909, 2218.090909090909)",0.5182012229742309
1358,-149478.09375,nan,182.0,"(1380.5549450549452, 36.76373626373626)",0.8985201453005954
1359,685.6640000000007,18.209721630171256,12.0,"(1374.5833333333333, 14.0)",0.6527719304084897
1360,-33273.196911196894,nan,76.0,"(1378.7894736842106, 2254.6447368421054)",0.8717452576337003
1361,433.05447470816944,18.708643673798438,26.0,"(1376.7692307692307, 1921.3076923076924)",0.6306238066906822
