Brightness
13.80204957
17.21799166
14.01988775
15.45341366
13.92855686
12.70069677
12.11316289
17.0755962
18.70809215
16.34312363
15.49362036
15.80663891
18.79274092
15.58379013
18.10939263
15.92510108
16.58050954
16.03153228
16.8536686
16.114874
15.00171679
15.30714894
17.04470142
11.51137415
16.02372104
16.36956651
15.46096133
15.29233579
16.85554766
16.37114608
14.51459011
14.83843647
16.19605802
16.67950192
14.22971068
14.75551172
15.47522624
15.81917936
17.97295691
16.70054037
15.31347132
16.9541227
15.9465531
16.0902905
15.57760512
15.31468049
11.75285009
17.76922538
16.83044038
15.84637299
15.97175
14.61810353
13.83835739
14.08959457
13.68698721
18.38167984
15.24950387
14.03384396
14.38519102
15.8940179
17.36711498
16.04187735
17.18350113
16.93957625
18.01981024
14.53550738
15.1269019
17.20190287
15.29261992
15.42184105
11.65057409
16.05749573
14.82402741
10.51876887
15.1653004
17.35866704
16.01727747
11.93918383
11.93582399
12.23060308
14.65293112
17.66121015
13.84673294
14.48158292
17.54724158
15.73848795
15.19586885
17.68681112
16.30231799
13.49440268
16.88040184
18.27258199
17.62369209
15.91779756
14.08933278
16.741238
16.39535513
17.47171075
15.36388062
17.56233354
13.68003343
18.18446172
16.21971523
16.04074331
16.93645286
14.43317504
16.24701894
14.05661531
16.18239063
17.18727914
17.90580549
13.29538237
17.90987569
14.65461287
16.15508556
18.40023583
14.80622002
17.59732061
15.17237408
19.02166806
16.56812652
16.72755297
16.96395975
16.05980075
15.20236014
17.17944394
13.98287456
16.42826975
17.49258208
15.07929295
11.45815927
16.45099743
13.1930884
16.70684474
17.31695563
15.55124355
17.20405494
16.05601186
14.45183248
15.79929162
17.02714625
15.43429397
18.14421826
10.25220914
14.89335802
17.79004244
17.84930965
14.31962499
14.31752611
17.00199892
15.41515391
17.49746481
12.67468438
15.420382
18.60765421
14.71773147
18.45598548
16.25883603
14.33199009
16.79482743
17.3574311
18.72723887
16.87242645
15.42702178
12.11463002
14.30602447
10.9529441
18.22498328
16.54745703
15.70978944
16.76953259
17.36388129
18.43209219
14.0048711
15.96479147
15.4007991
15.49318284
18.28438376
15.99713272
13.71234585
14.37658183
15.85063109
16.75939691
18.24855815
15.47175087
15.06306577
14.79855556
19.13162515
15.16258688
18.02154271
13.35776084
18.61492768
16.30701735
16.1932152
14.975732
17.08193638
15.28837075
16.97182954
15.67756798
16.34683522
18.1613671
17.55737484
16.00133203
18.14014274
18.05437507
16.89591741
18.02969366
12.33680185
15.02460849
13.55785144
15.45058788
17.56329685
16.53245603
16.21715636
18.24410353
9.437931455
17.62482624
11.49495334
16.80590765
18.50632141
17.80884148
16.20421085
19.24417825
17.72974796
17.76852026
15.75536284
17.34955086
18.65934582
15.76016268
18.38167161
16.4945976
18.68549699
15.07145979
15.08835175
15.6216756
11.71600701
11.4478864
16.45866384
16.94682112
14.623987
17.63068228
15.4074745
15.98804096
17.54638038
19.02487833
17.23615955
15.72714593
15.88252837
16.32218162
18.33223822
16.19438724
16.33024112
17.98197838
16.96667205
16.68137239
16.55690162
15.77978847
14.76559495
16.59673031
15.86974465
13.71685744
16.7433865
17.09517815
18.41190386
17.75984171
18.01567895
14.701336
18.07997764
14.79254949
13.76033959
11.61603239
18.60537691
16.6896221
18.40133602
17.27002936
16.49190637
13.8530894
13.10003356
19.71504334
16.17934017
16.55251779
16.9685202
17.38178714
19.03493185
13.5771882
17.3309239
16.0039337
14.43406447
16.40873681
17.01622811
17.48244295
16.83326484
15.16612591
15.33087929
18.2797551
16.75245579
15.95950848
17.65872807
16.62056598
11.77518847
17.89820828
18.13525913
17.17575234
14.36260744
11.93799514
17.97561476
17.02484189
12.03958415
17.53103938
12.09792764
15.96304609
18.10618159
18.62518343
18.56803878
14.8311664
14.95371614
15.03017515
16.92808942
19.39224925
17.45560127
17.7543312
16.04079397
19.11507609
17.36833633
17.72245771
13.44234149
18.60296682
15.62203906
14.71720293
15.90009782
16.74723433
15.40934544
15.59118347
19.5757838
16.04174084
18.34796998
16.77852036
11.00891983
15.65108026
15.33503881
15.60367955
16.50042485
14.32179642
15.56310033
17.46481572
12.17496004
11.53365916
15.93635613
16.59949212
10.10296737
16.147337
17.11743097
19.44355477
16.28286475
15.09892987
15.96095523
11.76712251
18.77400724
17.90659463
15.39162932
17.94428425
15.61682993
16.09968304
18.30224614
16.27453622
17.58176424
18.15805934
15.01543843
15.92160217
15.89375783
14.8747058
14.98898241
18.5539121
18.14274042
19.00275325
11.69633459
16.61285431
19.42539888
16.89877944
18.52467326
15.6615062
17.56447749
15.10221717
12.72670403
17.40805942
14.18532109
17.45848367
16.70835713
18.8875262
17.81403321
11.18688897
19.19938168
13.61459599
17.18073818
18.02062794
17.65362616
13.2888542
16.28098719
15.86267983
18.33489697
18.57336677
16.63100268
19.04002211
18.19483804
16.29547545
16.27323466
14.67807349
15.95957321
14.17466662
18.52524637
15.34316217
15.59032445
16.25711889
17.46991742
16.28742125
15.67879744
19.05341608
18.35186491
17.07660262
15.11274104
13.68305908
15.70141816
18.01677981
14.82330251
18.72407873
18.64148045
14.05676104
15.73629038
16.03916145
16.9906063
18.28200835
18.36597468
12.38584795
15.77068556
13.21165261
16.88129103
17.18174106
19.05652846
17.11458733
17.97886245
18.9514171
14.7143527
16.0456739
18.61342116
12.35698171
15.5728127
14.94813027
18.49099582
17.25463869
16.95567737
13.02022206
17.09488715
15.80383379
17.80531342
17.92076907
17.39365366
10.70786743
18.47403403
17.05880591
18.02009156
16.82341911
17.47665629
19.39502699
17.26832634
17.54199451
11.88139729
17.3034768
17.75332937
17.93026806
15.47163242
18.39309359
16.35059793
14.13022429
17.55884719
19.10352805
17.20849691
17.41624318
16.65288642
16.22494188
17.87822284
19.43246292
15.81927245
19.15875999
17.56169256
18.29115524
16.79578081
16.828457
18.13084033
12.56237389
17.18820952
19.29325557
14.19789818
18.23050881
17.97921044
18.12132522
17.8794179
15.56405251
16.60998815
15.69031142
17.64170326
11.79199785
17.29487275
16.89889076
15.73711731
11.06921561
17.17343007
18.00457038
18.90470541
14.84713264
18.85377277
14.14833786
18.11419299
18.22569841
15.70556051
14.37253081
